ID,Porig,Pnew,ra,dec,ug,gi,iK,JK,logP,Ampl,skew,kurt,magMed,nObs,LCtype,lab,bab
9075982,0.50158207,0.50159596,201.832031,32.803555,1.15,-0.29,0.74,0.33,-0.299658,0.91,-0.76,-0.43,15.59,264,1,1.24347727887588,1.402930559338082
9087253,0.75212201,0.75211225,201.107605,34.072773,1.15,0.38,1.04,0.25,-0.1237117,0.36,0.1,-0.38,15.87,225,1,1.3847267752397814,1.3975898518269791
9093796,0.33321205,0.3332076,201.229813,35.3913,1.17,-0.06,0.96,0.42,-0.4772793,0.49,-0.12,1.37,16.68,238,2,1.4686422056756685,1.3801889191845957
9097272,0.59883393,0.59882918,201.42514,37.425053,1.15,0.14,0.97,0.2,-0.2226936,0.6,-0.34,-0.78,16.02,230,1,1.5712326591078956,1.3513211733566095
9099158,0.62972205,0.62973429,201.784668,38.745075,1.22,-0.01,0.91,0.38,-0.2008511,0.49,-0.46,-0.77,15.21,253,1,1.6137663329789973,1.3298536235570793
9101955,0.60801207,0.60802727,200.144913,38.513859,1.23,0.27,1.08,0.37,-0.2160878,0.48,-0.0,-0.73,15.89,221,1,1.685604084991084,1.345369600607309
9122839,0.48310496,0.48309927,200.39772,43.196232,1.2,0.22,0.84,0.16,-0.3159585,0.88,-0.6,0.56,16.49,230,1,1.81604999328514,1.2707567750845514
9129158,0.50826804,0.50826837,200.831665,45.180927,1.22,0.3,0.92,0.28,-0.2939072,1.07,-0.49,-0.45,15.69,180,1,1.8428233440107329,1.236705401378142
9141213,0.56203,0.5620205,201.960022,50.352013,1.17,-0.08,0.44,0.3,-0.2502405,0.83,-0.09,-1.06,16.56,204,1,1.8972252567953962,1.147711062818951
9142645,0.35570199,0.35570458,201.613617,5.296047,1.21,-0.16,0.69,0.18,-0.4489137,0.4,-0.07,-0.1,16.26,269,2,-0.6040410008227166,1.162895427311302
9153907,0.52243095,0.52243694,201.581558,6.990348,1.21,-0.18,0.53,0.2,-0.2819711,0.75,-0.7,-0.7,16.53,243,1,-0.5782275811857218,1.1907508821731312
9162236,0.52460195,0.52460029,200.249802,51.769814,1.16,0.31,0.82,0.11,-0.2801701,0.86,-0.89,-0.45,16.42,240,1,1.9579627147647987,1.1298737978635691
9176715,0.53780991,0.53781528,200.713333,58.38517,1.19,0.3,1.29,0.19,-0.2693712,0.68,-1.09,0.02,15.4,174,1,2.008961235508073,1.016881182089456
9184719,0.29224501,0.29224721,200.325104,60.373669,1.2,-0.05,0.82,0.08,-0.5342529,0.62,0.66,2.22,16.33,184,2,2.0293466811713667,0.9837897394716437
9192820,0.59950402,0.59949266,201.944977,64.007538,1.21,0.18,0.96,0.35,-0.2222079,0.35,-0.3,-1.15,15.59,133,1,2.03123163676352,0.9190205709301341
9208280,0.61050707,0.61052032,200.04863,7.167812,1.09,0.3,1.13,0.22,-0.2143093,0.56,-0.63,-0.33,16.22,302,1,-0.6437996011831473,1.2026191210866928
9223072,0.50775394,0.50776813,203.984634,1.315897,1.19,-0.24,0.6,0.06,-0.2943467,0.92,-0.88,-0.12,15.92,281,1,-0.5715778767356241,1.0832909601278404
9227464,0.35286599,0.35286667,202.468704,1.179819,1.2,0.05,1.05,0.34,-0.4523902,0.41,-0.09,-0.96,15.12,352,2,-0.6267128278061236,1.0901675573806981
9236215,0.35257004,0.35256637,202.843475,-0.377856,1.15,0.17,1.37,0.44,-0.4527546,0.54,-0.35,-0.62,16.43,444,2,-0.6319313622695866,1.0623121025188687
9246950,0.54815111,0.54813919,203.967682,-0.618528,1.22,0.33,0.78,0.16,-0.2610997,0.7,-0.61,-0.5,15.31,410,1,-0.5970945903997809,1.0518401270069027
9250453,0.59423688,0.5942528,203.22052,0.772942,1.21,0.28,1.06,0.37,-0.2260404,0.58,-0.54,-0.69,16.21,379,1,-0.6052278247140741,1.0791370765080939
9251983,0.509253,0.50925791,202.017639,12.943364,1.25,-0.2,0.33,0.21,-0.2930664,0.89,-0.59,-0.61,16.82,224,1,-0.42107813533615257,1.2815254565693563
9255284,0.29903498,0.29903322,202.514984,11.462157,1.26,-0.2,0.89,0.38,-0.524278,0.41,-1.45,8.55,15.98,198,2,-0.43861869431869493,1.2548219190138432
9265911,0.67558609,0.67559626,202.782318,13.738115,1.18,0.02,0.82,0.19,-0.1703193,0.52,0.04,-0.14,16.1,196,1,-0.35630896679464286,1.2865869114001398
9267798,0.62533293,0.62531157,202.230148,13.060854,1.17,0.33,1.11,0.36,-0.2038887,0.41,-0.15,-0.87,16.09,226,1,-0.4065046360819995,1.2814905499843166
9273467,0.56375798,0.56376887,202.773453,16.606159,1.13,0.28,1.31,0.28,-0.2489073,0.71,-1.33,1.36,15.26,183,1,-0.24315927138784943,1.3270785500464084
9286563,0.59029798,0.59030903,203.019165,18.517466,1.26,0.04,0.95,0.29,-0.2289287,0.44,0.1,-0.98,15.96,220,1,-0.13240067705628888,1.3489649788664173
9288982,0.53413102,0.53412127,203.51178,18.413124,1.18,0.27,0.99,-0.1,-0.2723522,0.7,-0.54,-0.47,16.63,234,1,-0.11290534931151264,1.3418265822257605
9289929,0.35709503,0.35709527,203.54187,17.554588,1.12,0.14,1.04,0.38,-0.4472162,0.4,-0.44,-1.11,16.48,185,2,-0.1571843524346086,1.330918274400796
9290338,0.72052209,0.72052565,202.288803,18.004742,1.2,0.17,1.12,0.74,-0.1423527,0.65,1.61,9.24,16.89,188,1,-0.20057323763918866,1.350867387751091
9297056,0.36376198,0.36375883,203.77121,19.838522,1.18,0.05,0.9,0.29,-0.4391827,0.48,-0.4,-1.08,15.73,228,2,-0.014870205226991118,1.3548816450306782
9304586,0.483694,0.48368961,202.830872,22.908859,1.13,0.3,1.26,0.47,-0.3154293,0.95,-0.65,-0.58,15.68,272,1,0.17585937543094854,1.3968393602486218
9306104,0.672046,0.67206653,202.64325,22.28644,1.09,0.33,1.22,0.31,-0.172601,0.62,-0.36,-0.79,16.37,250,1,0.11290534931151308,1.3942388196631503
9321631,0.58646392,0.58647941,202.183304,25.154661,1.22,0.34,0.95,0.22,-0.2317587,0.65,-0.03,0.22,16.08,267,1,0.3796265656012867,1.4207503710009441
9325665,0.57355108,0.57353854,203.731003,26.450106,1.2,0.34,1.24,0.37,-0.2414279,0.35,-0.91,0.57,15.13,222,1,0.548085745003779,1.4010630570384481
9329336,0.32168499,0.32168427,203.996964,26.704563,1.24,-0.06,0.56,0.25,-0.4925692,0.57,0.23,-1.22,16.27,231,2,0.5763775321786073,1.39736295902422
9340123,0.48207599,0.48207796,202.147278,30.070438,1.22,0.14,0.91,0.16,-0.3168845,0.96,-0.27,-0.68,17.0,232,1,0.9591805970185234,1.419546093817068
9354080,0.62748594,0.62749252,202.349976,4.915373,1.17,0.33,1.18,0.36,-0.202396,0.47,-0.1,-1.08,15.66,229,1,-0.5800078170227572,1.1521791057040567
9356158,0.30824902,0.30824545,203.976898,3.745759,1.2,-0.1,0.56,0.08,-0.5110983,0.52,-0.14,-1.34,16.47,278,2,-0.5360080665799778,1.1225608682977128
9357148,0.53989698,0.5398992,203.5215,3.149419,1.13,0.23,1.38,0.38,-0.2676891,0.63,-0.46,-0.75,16.29,248,1,-0.5619785658496532,1.116015883602734
9362275,0.66871305,0.6687028,203.943756,-2.553945,1.21,0.28,0.95,0.41,-0.1747602,0.68,-0.25,-0.89,15.53,398,1,-0.6201678431111439,1.0201798543757254
9362756,0.58382206,0.58381202,202.721756,-2.534827,1.14,0.32,1.43,0.47,-0.2337195,0.71,-0.53,-0.78,15.99,436,1,-0.658879245920378,1.027126264798663
9365776,0.29003099,0.2900316,202.754593,-2.432726,1.22,-0.16,0.46,-0.0,-0.5375556,0.42,0.07,-1.32,14.89,446,2,-0.6568023041105064,1.0286447012478979
9385020,0.72924893,0.72924003,203.940964,31.861443,1.09,0.16,1.01,0.34,-0.1371242,0.35,0.09,-1.16,14.87,271,1,1.0773917472560992,1.3834177783007853
9395078,0.35250704,0.35250442,203.088593,36.076691,1.2,0.03,0.76,0.23,-0.4528322,0.33,0.2,-1.34,14.98,229,2,1.4187257890686311,1.3530839559011238
9397110,0.58618797,0.58618101,202.206909,36.132565,1.17,0.34,1.11,0.41,-0.2319631,0.55,-0.62,-0.86,14.59,237,1,1.4630920586543263,1.3612870033854971
9399448,0.52762091,0.52761085,203.732605,35.604206,1.22,-0.17,0.33,-0.05,-0.277678,0.67,-0.89,-0.1,16.28,226,1,1.362369107521734,1.3516702392070084
9402947,0.47128596,0.47129532,203.466873,38.693466,1.24,-0.2,0.62,0.31,-0.3267155,0.97,-0.47,-0.8,16.49,223,1,1.5378445105172434,1.316449494901763
9405692,0.501992,0.50198298,203.850586,38.614418,1.11,0.33,1.19,0.13,-0.2993032,0.89,-0.84,-0.63,15.98,233,1,1.518698248622866,1.3140409405340108
9408031,0.5376669,0.53766203,202.659454,38.052013,1.21,0.28,1.14,0.51,-0.2694867,0.67,-0.91,0.66,16.66,248,1,1.5427663390078674,1.3321225515846722
9422587,0.27222299,0.27222658,203.418045,41.532814,1.17,0.07,0.88,0.16,-0.5650752,0.56,0.46,-0.57,16.44,242,2,1.6513083651893954,1.2774588394122095
9436763,0.489005,0.48899103,202.617218,48.330242,1.17,-0.38,0.46,0.33,-0.3106867,1.03,-0.64,-0.84,15.9,241,1,1.8469423210454394,1.1777656325382935
9446597,0.38591104,0.38591691,203.183136,49.612965,1.22,-0.07,0.78,0.2,-0.4135128,0.4,0.32,-0.93,15.35,265,2,1.8542203440262561,1.1546400199493687
9449335,0.47572404,0.47572778,202.427475,5.880923,1.14,0.25,1.2,0.35,-0.3226449,0.92,-0.88,-0.36,15.96,257,1,-0.5613153407338949,1.1673460169038874
9452752,0.55109796,0.55110037,203.101669,6.452115,1.25,0.0,0.79,0.33,-0.2587712,0.64,-0.68,-0.6,16.08,165,1,-0.5237384019384592,1.1719187795441126
9471824,0.27550698,0.27550452,203.561172,53.570198,1.21,-0.18,0.66,-0.02,-0.5598674,0.4,-0.04,-0.38,16.27,232,2,1.9052537713545696,1.0890679999519417
9488722,0.63006608,0.63006915,202.516525,60.851292,1.1,0.27,1.35,0.41,-0.2006139,0.71,-0.26,-1.4,15.23,213,1,2.0002520425406214,0.9712408221498046
9507066,0.61113394,0.61113414,202.669189,8.79611,1.18,0.29,1.09,0.39,-0.2138636,0.59,-0.12,-0.73,16.34,256,1,-0.4956560542738693,1.2122009786801415
9517563,0.502012,0.50200925,202.828598,9.552107,1.22,0.29,1.05,0.53,-0.2992859,0.88,-0.42,-0.99,15.68,271,1,-0.4716752303514671,1.2228125805322672
9520295,0.49374601,0.49374381,202.427963,10.138062,1.16,-0.01,1.18,0.38,-0.3064964,0.89,-1.09,0.5,16.59,220,1,-0.47628289957673253,1.2350473385887475
9532981,0.59100996,0.5909965,204.95575,2.413317,1.17,0.33,1.39,0.58,-0.2284052,0.7,-0.71,0.41,16.45,282,1,-0.5218883529313452,1.0944087074630444
9541058,0.66359301,0.66358446,204.742416,0.79031,1.2,0.34,1.16,0.36,-0.1780982,0.49,0.97,6.44,15.58,308,1,-0.552972666909362,1.0698344715949641
9543313,0.61710903,0.61709353,204.022095,0.255607,1.17,0.16,0.93,0.21,-0.2096381,0.6,-0.32,-1.16,16.13,325,1,-0.5843536868602222,1.0658027610228573
9556484,0.52179102,0.52179115,204.687958,12.568725,1.26,-0.21,0.64,0.14,-0.2825034,0.69,-0.39,-0.61,16.44,204,1,-0.3050660999560897,1.2514534335574943
9563770,0.32969905,0.3297047,204.919159,12.293674,1.2,-0.04,0.92,0.32,-0.4818823,0.35,0.25,-0.91,16.12,164,2,-0.303739649724573,1.2452575147129141
9569331,0.29635899,0.29636255,204.375092,14.26941,1.19,-0.05,0.88,0.08,-0.5281819,0.35,0.32,-0.61,16.54,189,2,-0.26014132500975506,1.2784187705008065
9570220,0.72323694,0.72324914,205.819672,13.512082,1.22,0.05,0.52,0.1,-0.1407194,0.53,0.02,-0.48,16.99,191,1,-0.22432716875883152,1.25276243049649
9577512,0.53249888,0.53250996,204.948898,15.592648,1.21,-0.08,0.79,0.23,-0.2736813,0.81,-0.99,0.28,15.09,203,1,-0.18130480269716998,1.2898332238088495
9582553,0.58845899,0.588451,204.134445,15.772736,1.2,0.13,0.98,0.42,-0.2302838,0.68,-0.29,-1.21,16.15,206,1,-0.21134191912399203,1.3012651304094123
9588878,0.33071402,0.33071605,204.294754,17.752041,1.2,-0.1,0.69,-0.01,-0.4805474,0.43,-0.09,-1.32,16.23,202,2,-0.11033971531108122,1.3244605561684168
9592766,0.64074703,0.64074683,204.625381,18.124561,1.26,0.26,1.24,0.34,-0.1933134,0.45,-0.16,-0.87,16.66,214,1,-0.0754505835637147,1.3248445286038557
9614952,0.52938691,0.52937964,204.011993,21.492502,1.17,0.17,0.97,0.22,-0.2762268,0.84,-0.59,-0.67,16.59,278,1,0.11020008897092204,1.3681112407607952
9616228,0.67456903,0.67457692,205.869354,23.935699,1.14,0.31,1.22,0.45,-0.1709736,0.69,-0.44,-0.83,15.93,285,1,0.35948546603327225,1.3585817430449059
9617178,0.73084789,0.73084476,204.315338,23.594963,1.17,0.08,1.02,0.35,-0.136173,0.5,0.37,0.1,16.67,277,1,0.28986428217121807,1.3799794796743565
9622119,0.63906598,0.63908335,205.399078,24.310886,1.21,0.17,0.92,0.18,-0.1944543,0.41,3.88,32.54,16.35,362,1,0.3789982470705686,1.3676923617403165
9622423,0.46438598,0.46438897,204.72702,23.763617,1.2,-0.11,1.04,0.31,-0.3331209,0.9,-1.04,0.24,14.76,249,1,0.3162536604613724,1.3748656649660131
9630269,0.65817609,0.65820101,204.525146,26.129866,1.2,0.31,0.88,0.0,-0.1816579,0.46,-0.17,-0.15,16.53,256,1,0.525413918020373,1.3880254475260505
9634233,0.52369195,0.52369862,205.393936,28.315342,1.17,0.28,0.94,0.0,-0.2809241,0.83,-0.85,-0.26,15.73,157,1,0.7319736349939019,1.3761223020274491
9634528,0.63690697,0.63691753,205.198441,28.557283,1.16,0.37,1.06,0.43,-0.195924,0.39,-0.29,-0.95,15.74,169,1,0.7549596212426675,1.3788275623680404
9634901,0.545489,0.5455031,205.467911,28.101202,1.19,-0.22,0.72,0.4,-0.263214,0.79,-1.0,0.12,15.82,152,1,0.7124608539566051,1.375162370938852
9636803,0.52213692,0.52215185,204.124573,27.565187,1.14,0.25,1.06,0.32,-0.2822156,0.55,-1.1,0.25,15.52,208,1,0.6635392750232043,1.3960539620852244
9638545,0.51481406,0.51479627,205.391861,28.50692,1.2,-0.19,0.6,0.31,-0.2883496,0.75,-1.15,0.53,15.87,161,1,0.7492174880036058,1.3759477691022497
9651045,0.55971597,0.5597193,204.892365,30.806892,1.15,0.3,1.16,0.23,-0.2520323,0.73,-0.31,-0.84,15.61,208,1,0.9607688466378388,1.3762968349526483
9664926,0.52651506,0.52652605,205.484192,3.129085,1.12,-0.06,0.82,0.31,-0.2785892,0.82,-0.97,-0.51,14.98,250,1,-0.4920257694297199,1.1018961699541001
9669369,0.53987796,0.53987674,205.274414,-2.378485,1.18,0.32,0.79,0.18,-0.2677044,0.66,-0.33,-1.26,15.5,449,1,-0.5766916914439655,1.0150485863748622
9671771,0.85301113,0.85302298,205.368591,-2.742674,1.13,0.33,1.06,0.32,-0.0690453,0.4,-0.43,-1.1,15.09,459,1,-0.5781403147231217,1.0085210549724033
9681652,0.63120001,0.63119501,204.894211,-1.769429,1.12,0.36,0.89,0.2,-0.199833,0.37,-0.19,-0.5,16.51,443,1,-0.5811946409141129,1.027353157601422
9705621,0.61066299,0.61064872,205.926788,35.433449,1.14,0.34,0.9,0.04,-0.2141984,0.79,-0.35,-0.14,16.52,232,1,1.2712629205676294,1.3282653739377646
9720957,0.58628192,0.58629836,205.088165,39.465546,1.15,0.32,0.96,0.28,-0.2318935,0.72,-0.2,-0.89,16.63,198,1,1.5099541490703743,1.2917356326935232
9747095,0.54834502,0.54835361,204.842194,48.227947,1.14,0.28,1.38,0.34,-0.2609461,0.7,-0.53,-1.02,15.3,194,1,1.7848085996744416,1.1681663216523246
9761394,0.56802506,0.56801056,205.590942,6.262073,1.21,0.2,1.26,0.53,-0.2456325,0.8,-0.09,-0.43,16.95,250,1,-0.43034583366424073,1.1497530980437847
9763096,0.60068294,0.60068176,204.956375,6.785178,1.19,0.21,0.85,0.19,-0.2213547,0.49,-0.2,-1.25,15.16,291,1,-0.4436103359793968,1.1630176003589414
9788296,0.57165104,0.57166398,204.989349,58.167816,1.09,0.02,1.04,0.29,-0.242869,0.71,-0.57,-0.44,16.09,156,1,1.9359715661896697,1.0090621070405217
9809715,0.51274697,0.51273503,205.152649,7.138697,1.13,0.29,1.26,0.25,-0.2900969,0.76,-0.52,-0.1,15.63,188,1,-0.4286005044122483,1.1668224181282891
9814275,0.63965294,0.63964406,205.638306,8.961523,1.18,0.1,1.0,0.29,-0.1940556,0.41,1.36,8.09,15.1,280,1,-0.36754888717748635,1.190017843887294
9818617,0.62606496,0.62606019,204.737671,7.529119,1.15,0.3,1.15,0.02,-0.2033806,0.62,-0.09,0.67,16.61,267,1,-0.43641957946118204,1.1762471960890586
9820050,0.55437202,0.55435471,205.242569,7.551507,1.23,0.2,1.04,0.33,-0.2561987,0.71,0.97,7.47,16.07,174,1,-0.41613885355300795,1.1723551118571112
9822987,0.73431297,0.73429069,204.507248,9.864097,1.18,0.34,1.29,0.33,-0.1341188,0.37,-0.25,-1.15,16.01,259,1,-0.39083157939909086,1.213632148666777
9824609,0.58922803,0.58921949,205.430603,10.683529,1.16,0.03,1.04,0.4,-0.2297166,0.86,-0.46,-1.09,15.66,235,1,-0.3303035609399281,1.2171751670483255
9827581,0.58881898,0.58882882,204.916199,10.412297,1.3,0.12,0.82,0.5,-0.2300182,0.58,0.03,-0.33,16.59,227,1,-0.35915385347539264,1.2180652849668427
9828200,0.62364206,0.62363718,205.341949,10.801033,1.17,0.2,0.73,0.25,-0.2050646,0.92,-0.82,-0.37,16.46,228,1,-0.33063517349780724,1.2197233477562373
9831726,0.70284199,0.70280617,205.773926,10.241858,1.16,0.34,1.19,0.24,-0.1531423,0.46,4.22,27.89,15.73,218,1,-0.3286804047355716,1.207488589699757
9838906,0.65140202,0.65139972,207.137543,2.631938,1.13,0.1,1.08,0.86,-0.1861509,0.65,-0.22,-0.48,17.0,281,1,-0.4446051736530343,1.0812140183179673
9840932,0.58935897,0.58935883,207.331726,1.995201,1.18,0.21,0.91,0.23,-0.2296201,0.59,-0.4,-0.51,16.17,273,1,-0.4491779362932604,1.0697995650099243
9843137,0.447085,0.44707544,206.78627,2.719998,1.21,-0.21,0.56,0.23,-0.3496099,0.9,-0.8,-0.13,15.27,270,1,-0.45467572343704177,1.0854028085227536
9848891,0.289062,0.28906289,206.059402,-0.668544,1.21,-0.04,0.82,0.18,-0.539009,0.31,-0.28,-1.25,15.17,345,2,-0.5302833866334371,1.0374237073854295
9852554,0.65134098,0.65132781,206.55661,0.18405,1.2,0.33,0.97,0.1,-0.1861916,0.69,-0.25,-0.7,16.82,339,1,-0.5024628383566458,1.047424443999357
9854277,0.52344505,0.52346005,207.538071,-0.57063,1.18,0.3,1.33,0.48,-0.2811289,0.7,1.9,6.7,16.06,88,1,-0.4831420435370717,1.0281734623498595
9854852,0.668736,0.66872355,207.529251,0.245059,1.12,0.35,1.24,0.39,-0.1747453,0.59,0.08,-0.54,15.37,294,1,-0.4711167249908286,1.0410190856445378
9855123,0.52751401,0.52750453,206.130417,-0.617436,1.11,0.3,1.15,0.33,-0.277766,1.08,-0.85,-0.21,16.6,345,1,-0.5273512334900872,1.0377378666507884
9856232,0.62612796,0.62613298,206.120285,0.472335,1.1,0.22,1.24,0.31,-0.2033369,0.81,-0.8,0.03,15.58,335,1,-0.5121668689977366,1.0551737058782118
9869345,0.61929504,0.61929462,207.467514,12.374752,0.33,0.3,1.39,0.22,-0.2081024,0.84,-0.59,-0.78,15.16,181,1,-0.19812977668639675,1.219496454953478
9869879,0.63146008,0.63145577,206.616364,12.798397,1.13,0.3,1.16,0.26,-0.1996541,0.91,-0.31,0.5,16.18,212,1,-0.21673498651265533,1.2345237398131492
9887899,0.65124305,0.65125422,207.457733,16.129707,1.16,0.24,0.97,0.27,-0.1862569,0.63,-0.24,-0.38,15.34,209,1,-0.05553637679846091,1.2664109052470855
9890993,0.51515403,0.51515821,207.277084,16.372759,1.13,0.26,0.98,0.28,-0.2880629,0.91,-1.12,0.46,15.41,209,1,-0.05155702610391266,1.271489813370389
9902993,0.648987,0.64898089,207.87532,18.004644,1.22,0.35,0.71,-0.1,-0.187764,0.63,-0.01,-0.93,16.5,198,1,0.046617744320768484,1.2815080032768364
9905603,0.52706697,0.52705791,207.868637,20.248621,1.21,0.19,0.96,0.18,-0.2781342,1.04,-0.73,-0.93,16.15,232,1,0.16620770466741996,1.3028359267362073
9911195,0.55526104,0.55526277,206.238434,19.684164,1.16,0.3,1.05,0.3,-0.2555028,0.66,-0.6,-0.4,16.46,248,1,0.07871434926494425,1.3204637521813498
9918809,0.479463,0.47947252,206.118942,22.289152,1.17,0.14,0.83,0.18,-0.3192449,0.72,-0.58,-0.24,16.22,265,1,0.24300219175517057,1.344409669518712
9920704,0.63113302,0.63115105,206.095703,22.506187,1.11,0.22,1.13,0.24,-0.1998791,0.44,0.71,1.44,16.24,263,1,0.2577851305195624,1.346294625110866
9923943,0.49249202,0.49249029,207.076279,24.78467,1.19,0.16,1.0,0.26,-0.3076008,0.84,-1.08,0.24,15.51,243,1,0.4488986836129416,1.344112963545873
9961135,0.59089294,0.59088055,207.286697,4.168664,1.17,0.32,0.98,0.36,-0.2284912,0.57,-0.37,-0.37,15.94,296,1,-0.4117231705454607,1.1035018728659347
9968431,0.30226301,0.30226581,206.829575,3.514757,1.2,0.06,1.05,0.31,-0.519615,0.42,0.3,-0.8,16.24,273,2,-0.43924701284941214,1.097323407313875
9971811,0.62920795,0.62921363,207.847351,3.965382,1.23,-0.01,0.72,0.03,-0.2012058,0.78,-0.75,-0.32,15.31,248,1,-0.3969576850735912,1.0955606247693606
9972307,0.59857393,0.59858995,206.884415,3.664383,1.18,0.34,1.07,0.09,-0.2228822,0.47,-0.13,-0.18,16.08,268,1,-0.4346742502091878,1.099173456320989
9979905,0.33873697,0.33873539,207.080795,-2.123719,1.11,0.06,1.03,0.1,-0.4701374,0.48,-0.12,-1.38,14.96,457,2,-0.5187293069852359,1.0069851652306483
9980782,0.31234,0.31234286,207.844147,-2.774065,1.21,0.03,0.93,0.42,-0.5053724,0.45,0.05,-1.48,15.77,505,2,-0.5050459256496005,0.9911375756225398
9983476,0.44397795,0.44398663,207.158707,-2.657108,1.13,0.21,1.03,0.2,-0.3526386,0.88,-1.3,0.96,16.22,286,1,-0.5234591492581391,0.9979269064127978
9983939,0.44807798,0.44808306,207.418518,-2.931626,1.18,0.0,0.83,0.27,-0.3486464,0.47,0.0,-0.84,15.37,466,2,-0.5194623452710729,0.991713534275698
9984569,0.34874099,0.34874303,207.758911,-1.794518,1.17,-0.1,0.85,0.16,-0.457497,0.58,-0.27,0.45,16.89,478,2,-0.49412016453211294,1.0072469646184474
9987252,0.55454296,0.55456149,207.230789,-1.615576,1.18,0.11,1.26,0.52,-0.2560648,0.75,-0.72,-0.49,16.62,404,1,-0.5073497602622314,1.0139839355311457
10021274,0.57692094,0.5769047,206.229523,38.758453,1.0,0.05,1.02,0.38,-0.2388837,0.74,-0.62,-0.57,14.99,214,1,1.4389541550992444,1.2893619849108109
10022663,0.61596197,0.61594854,207.355225,39.589951,1.31,0.35,1.39,0.17,-0.2104461,0.74,-0.55,-0.5,14.29,246,1,1.4411532699567573,1.2683307674242794
10030349,0.54507203,0.54506471,207.177231,41.918797,1.19,-0.31,0.33,0.25,-0.2635461,0.78,-0.94,-0.07,15.33,255,1,1.5400785319597965,1.2415748699912061
10032668,0.35840998,0.35840874,206.020233,41.646141,1.17,0.03,0.93,0.34,-0.4456199,0.41,0.07,-1.28,15.22,193,2,1.5654730725763137,1.255170984864242
10038903,0.49667306,0.49667187,206.387268,43.314617,1.18,0.25,1.13,0.34,-0.3039294,0.46,-0.53,0.72,15.5,227,1,1.6117766576317232,1.2297240843701647
10040133,0.61054601,0.61054504,206.657028,43.543236,1.16,0.33,1.13,0.33,-0.2142816,0.48,-0.32,-0.77,16.02,257,1,1.6112181522710856,1.2244706433216617
10045187,0.56959609,0.56958025,207.772202,45.916824,1.21,0.13,0.74,0.41,-0.244433,0.74,-0.03,-0.81,16.68,229,1,1.6519541370126332,1.1832983262671155
10046720,0.62605603,0.62602874,206.594757,46.48204,1.19,0.34,1.09,0.17,-0.2033868,0.29,-0.27,0.11,15.3,136,1,1.6977864831700042,1.1835775789474345
10047498,0.49008002,0.49008822,206.435547,45.881615,1.18,0.34,0.95,0.03,-0.309733,0.94,-0.85,-0.63,16.0,221,1,1.6862149502292816,1.193333969466083
10064356,0.628284,0.62827322,207.060974,5.649392,1.16,0.34,0.88,0.03,-0.201844,0.54,0.84,3.82,16.38,291,1,-0.39001127465065366,1.1278317626387357
10066464,0.66498998,0.66496759,206.944962,5.346962,1.16,0.25,0.9,0.19,-0.1771849,0.47,3.79,18.71,15.91,274,1,-0.40025635735985965,1.1243061975497073
10084768,0.64622403,0.64621191,207.992432,-4.603579,1.16,0.32,1.48,0.56,-0.1896169,0.7,-0.69,-0.61,16.42,388,1,-0.5243667204691747,0.9609782861480779
10085065,0.33748898,0.33749532,207.220245,-3.214271,1.12,0.14,0.97,0.14,-0.4717404,0.41,-0.16,-1.44,14.97,444,2,-0.5288522166468006,0.9885893949146282
10086396,0.67124799,0.67126375,207.8246,-3.712567,1.14,-0.08,1.6,0.21,-0.173117,0.62,-0.5,-0.83,14.7,433,1,-0.5178740956517576,0.9763720901506678
10089441,0.299404,0.29940175,206.582916,51.406654,1.24,0.07,0.85,0.05,-0.5237424,0.4,-0.09,-1.42,14.78,219,2,1.8062761494739714,1.1100294042683936
10100966,0.61613602,0.61614985,206.026001,56.421604,1.21,0.32,1.23,0.36,-0.2103234,0.5,-0.61,-0.41,15.44,168,1,1.8967889244823972,1.0336712494936418
10113493,0.39289102,0.39288961,207.733643,62.320267,1.16,0.15,0.93,0.26,-0.4057279,0.41,0.18,-1.28,15.12,153,2,1.943947720871284,0.9329308450685291
10114059,0.55078804,0.55077465,207.188278,61.978554,1.18,0.38,1.26,0.33,-0.2590155,0.69,-0.23,-1.25,15.76,165,1,1.9470893135248737,0.9401390548792655
10116555,0.51243396,0.51242163,206.21019,62.778843,1.19,0.24,0.96,0.25,-0.2903621,0.97,-0.8,-0.34,16.44,178,1,1.9679634513787265,0.9299463320476186
