objectID,raLIN,decLIN,raSDSS,decSDSS,r,ug,gr,ri,iz,JK,<mL>,std,rms,Lchi2,LP1,phi1,S,prior,nobs
3374690,185.79538,-0.28262,185.795334,-0.282746,16.74,1.15,0.15,0.06,-0.01,-0.02,16.76,0.28,0.33,1.4,0.0,0.0,1,0,316
3377349,185.98457,0.85875,185.984512,0.858671,14.72,1.24,0.05,-0.02,0.0,0.39,15.05,0.2,0.26,2.24,-0.23,0.0,1,0,547
3389834,185.2448,11.74563,185.244736,11.745511,15.91,1.12,0.13,0.07,-0.01,0.35,15.84,0.23,0.28,1.88,-0.14,0.07,-1,0,270
3391290,185.63965,11.29448,185.639603,11.294432,15.6,1.24,0.06,-0.0,-0.01,0.24,16.0,0.24,0.27,1.95,-0.19,-0.07,1,0,281
3405178,185.67769,13.85932,185.677582,13.859279,16.15,1.19,0.13,0.03,0.0,0.25,16.5,0.22,0.28,1.38,-0.24,0.0,-1,0,256
3437725,185.78647,20.76314,185.786392,20.763107,16.22,1.19,0.15,0.04,-0.0,0.37,16.35,0.25,0.33,1.48,0.04,0.0,1,0,266
3440695,185.96075,22.05283,185.960709,22.052841,15.45,1.22,0.16,0.05,-0.06,0.11,15.63,0.25,0.3,2.18,-0.0,-0.18,-1,0,282
3441938,185.92926,21.66412,185.92926,21.663973,16.45,1.23,0.16,0.04,0.01,0.64,16.47,0.3,0.37,1.6,-0.32,-0.16,1,0,283
3449168,185.85736,23.91208,185.85733,23.911995,16.32,1.11,0.41,0.14,0.02,0.48,16.23,0.15,0.2,0.94,-0.49,-0.01,-1,0,280
3453897,184.07214,23.58125,184.072144,23.581226,15.72,1.16,0.27,0.07,0.01,0.28,15.76,0.2,0.25,1.81,-0.26,-0.21,-1,0,272
3463199,185.25478,26.53547,185.254669,26.535414,16.59,1.2,-0.04,-0.06,-0.05,0.37,16.92,0.2,0.24,0.73,-0.17,0.01,1,0,297
3463496,185.41443,26.2483,185.414368,26.248278,16.03,1.25,0.43,0.16,0.08,0.37,15.79,0.18,0.23,1.35,-0.86,-0.0,-1,0,288
3469698,184.85852,28.45761,184.85849,28.457605,15.64,1.07,-0.02,-0.02,-0.03,-0.01,15.93,0.26,0.31,1.8,-0.27,0.01,-1,0,259
3471762,185.41505,28.25192,185.414948,28.251896,16.74,1.18,-0.03,0.06,-0.03,-0.01,16.75,0.15,0.19,0.65,-0.11,-0.14,1,0,253
3481248,184.3181,30.97768,184.318008,30.977646,15.14,1.17,0.28,0.08,-0.02,0.25,15.16,0.23,0.32,2.39,-0.25,-0.12,-1,0,251
3489379,184.72221,3.07512,184.722198,3.075028,16.64,1.21,0.08,-0.0,-0.0,-0.01,16.96,0.16,0.2,0.55,-0.18,-0.02,1,0,504
3490533,185.76479,4.39388,185.76474,4.393829,16.4,1.26,-0.01,-0.01,-0.04,-0.01,16.49,0.19,0.23,0.93,-0.51,-0.05,1,0,293
3491287,184.71298,4.87739,184.712967,4.877383,15.51,1.2,0.03,-0.04,-0.07,0.28,15.71,0.25,0.32,1.97,-0.31,-0.31,-1,0,483
3493955,184.31342,3.7376,184.313431,3.737614,16.41,1.23,0.03,-0.02,-0.03,-0.01,16.84,0.21,0.28,1.06,-0.23,-0.14,1,0,453
3497192,185.81335,3.94369,185.813385,3.943628,15.92,1.21,0.02,-0.04,-0.04,0.3,16.07,0.16,0.2,1.23,-0.2,-0.01,1,0,500
3498187,185.48305,-2.72484,185.482971,-2.724907,15.28,1.09,0.0,0.03,-0.0,0.34,15.48,0.27,0.35,2.3,-0.21,0.0,1,0,473
3502136,185.98581,-2.8912,185.985733,-2.891266,16.34,1.15,0.12,0.03,-0.02,0.18,16.35,0.15,0.19,0.89,-0.13,0.0,1,0,465
3507643,185.61844,-1.03786,185.618347,-1.037824,14.66,1.14,0.21,0.06,0.04,0.22,14.87,0.12,0.15,1.9,-0.1,0.0,-1,0,461
3511281,185.26083,-2.5043,185.260742,-2.504379,16.83,1.23,0.24,0.07,0.02,0.82,16.91,0.23,0.29,1.06,0.04,0.0,-1,0,449
3520413,184.5712,33.66567,184.57103,33.665546,14.86,1.1,0.15,0.04,-0.01,0.2,14.75,0.19,0.18,1.96,-0.45,-0.16,1,0,358
3522846,185.57198,33.96202,185.571808,33.961945,15.87,1.16,0.14,0.02,-0.03,0.13,15.83,0.16,0.23,1.44,-0.45,-0.03,-1,0,305
3522874,185.55838,33.74708,185.558243,33.746986,16.17,1.21,0.01,-0.07,-0.03,-0.01,16.66,0.25,0.3,1.29,0.01,-0.09,1,0,304
3526221,185.56935,33.81799,185.569183,33.817913,16.53,1.17,0.24,0.08,0.03,0.4,16.63,0.19,0.22,0.97,-0.17,-0.07,-1,0,305
3540363,185.89783,38.08973,185.897705,38.08968,15.04,1.2,0.8,-0.13,0.18,0.39,15.03,0.2,0.24,1.95,-0.45,0.0,-1,0,295
3540655,184.10448,38.24492,184.10437,38.244865,15.38,1.2,0.12,0.03,-0.03,0.28,15.74,0.19,0.24,1.63,-0.23,0.0,1,0,271
3541085,184.5322,38.1777,184.53212,38.177662,16.59,1.13,0.25,0.08,0.0,0.39,16.54,0.27,0.3,1.61,-0.28,0.0,1,0,288
3545171,185.81367,40.52619,185.813614,40.526188,14.85,1.2,0.06,0.0,-0.04,0.33,15.24,0.21,0.27,2.09,-0.18,0.0,-1,0,272
3551306,185.57529,42.78352,185.575226,42.783554,16.73,1.19,0.41,0.19,0.05,0.27,16.83,0.25,0.28,0.65,-0.55,0.06,-1,0,261
3558911,185.52885,43.4377,185.528839,43.437569,16.3,1.17,0.2,0.07,0.01,0.54,16.48,0.26,0.25,1.55,-0.28,-0.22,1,0,272
3572241,184.74142,48.17813,184.741348,48.17807,16.05,1.19,0.25,0.11,0.01,0.2,16.11,0.12,0.12,0.72,0.41,0.0,-1,0,257
3574728,185.16174,49.50601,185.161636,49.505867,16.67,1.13,0.22,0.08,-0.01,0.59,16.62,0.26,0.31,1.25,-0.18,0.0,-1,0,278
3589854,184.55016,5.99478,184.550095,5.994643,14.81,1.14,0.22,0.1,0.02,0.21,14.89,0.16,0.19,2.27,0.09,0.0,-1,0,468
3591037,184.51445,6.41953,184.514389,6.419489,16.01,1.18,0.15,0.05,-0.02,0.41,16.28,0.22,0.27,1.75,0.05,0.0,-1,0,449
3593893,185.59236,-3.12832,185.592361,-3.128328,15.43,1.06,0.26,0.08,-0.04,0.12,15.6,0.11,0.14,1.19,-0.48,0.0,-1,0,455
3597960,185.77844,-3.62022,185.778488,-3.620185,16.07,1.12,0.21,0.08,0.03,0.42,16.25,0.13,0.1,0.58,-0.18,0.0,-1,0,452
3605112,185.46819,53.26554,185.46814,53.265427,15.58,1.2,0.26,0.08,-0.01,0.33,15.45,0.17,0.23,1.67,-0.24,0.0,-1,0,252
3639805,184.82687,8.76208,184.826797,8.762121,15.14,1.15,0.27,0.09,-0.0,0.4,15.04,0.12,0.15,1.84,0.11,0.0,-1,0,339
3639968,184.88545,7.89598,184.885376,7.895909,16.4,1.12,0.23,0.09,0.0,0.03,16.43,0.15,0.16,0.86,0.1,0.0,-1,0,403
3642730,185.26109,8.42517,185.260986,8.425082,16.47,1.09,0.2,0.07,-0.01,0.37,16.42,0.29,0.38,1.77,-0.22,0.0,-1,0,349
3649421,184.99046,8.29253,184.990448,8.292473,16.01,1.18,-0.04,0.02,-0.02,0.37,16.29,0.18,0.22,1.4,-0.24,0.0,-1,0,359
3663284,187.93079,2.73896,187.930801,2.739045,14.95,1.22,-0.11,-0.07,-0.08,0.03,15.2,0.13,0.16,1.7,-0.05,0.0,-1,0,515
3663882,186.33629,1.54845,186.336273,1.548481,14.85,1.16,0.1,0.04,-0.01,0.23,14.74,0.36,0.19,2.27,-0.47,0.0,-1,0,486
3666049,187.73842,2.47076,187.738312,2.470807,16.77,1.17,0.24,0.07,0.02,0.61,16.85,0.25,0.3,1.24,-0.28,0.0,-1,0,507
3668485,186.37111,1.23883,186.371048,1.239074,15.63,1.2,0.2,0.08,0.01,0.14,15.73,0.18,0.22,1.62,-0.22,0.0,-1,0,509
3672628,187.37064,1.63427,187.37056,1.634309,16.03,1.24,-0.15,-0.1,-0.07,0.54,16.77,0.27,0.32,1.47,-0.21,0.0,-1,0,474
3675771,186.25816,1.23531,186.258118,1.235495,16.23,1.08,0.19,0.09,0.03,-0.01,16.14,0.17,0.21,1.16,-0.14,0.0,1,0,514
3677748,187.88908,-0.33602,187.888885,-0.336189,16.96,1.12,0.28,0.08,0.04,-0.01,16.73,0.2,0.23,0.87,0.56,0.0,-1,0,317
3678737,186.95078,-0.97956,186.950714,-0.979529,16.86,1.17,0.25,0.08,0.02,-0.01,16.64,0.28,0.35,1.39,-0.19,0.0,-1,0,507
3685402,187.94661,-0.88447,187.946594,-0.884446,16.51,1.18,0.12,0.02,-0.01,-0.01,16.49,0.15,0.17,0.69,0.02,0.0,1,0,505
3688536,187.26378,0.98499,187.263672,0.984848,16.73,1.2,0.14,0.04,0.01,-0.01,16.97,0.17,0.2,0.6,0.05,0.0,1,0,449
3691007,186.77863,11.05132,186.77861,11.051326,16.24,1.17,0.19,0.12,0.05,0.15,16.25,0.16,0.19,1.11,-0.24,0.0,-1,0,341
3693914,186.90118,12.71618,186.901184,12.71614,16.03,1.21,0.42,0.15,0.03,0.44,16.15,0.14,0.16,0.96,-0.51,0.0,-1,0,298
3696853,187.99713,12.72992,187.997055,12.729856,16.08,1.16,0.08,-0.0,-0.05,0.2,16.21,0.35,0.22,1.42,0.01,0.0,1,0,265
3698797,186.16339,12.01279,186.1633,12.012657,15.61,1.17,0.2,0.05,-0.01,0.32,15.66,0.24,0.28,2.29,-0.29,0.0,-1,0,253
370327,125.61196,23.6616,125.611885,23.661579,16.35,1.08,0.4,0.12,0.0,0.31,16.4,0.15,0.21,0.96,-0.51,0.0,-1,0,576
3722102,186.83797,15.32422,186.837936,15.324121,15.82,1.21,0.42,0.11,0.02,-0.01,15.88,0.15,0.21,1.31,-0.48,0.0,-1,0,268
3726649,187.2701,18.6684,187.270081,18.668362,16.57,1.17,0.08,0.03,-0.05,0.23,16.96,0.21,0.22,0.76,-0.16,0.0,-1,0,262
3729253,187.01518,17.02922,187.015152,17.029207,16.42,1.22,0.0,-0.04,-0.03,0.47,16.9,0.25,0.28,1.15,-0.24,0.0,1,0,296
374379,125.37601,24.14739,125.37603,24.147287,15.4,1.14,0.34,0.12,0.02,0.05,15.6,0.13,0.18,1.52,-0.48,0.0,-1,0,597
3751606,187.47278,23.25422,187.472778,23.254301,16.17,1.22,0.01,-0.04,-0.04,0.49,16.7,0.25,0.21,1.1,-0.24,0.0,1,0,261
3771707,186.23367,27.98564,186.233612,27.985596,16.53,1.18,0.2,0.06,-0.02,0.49,16.54,0.3,0.34,1.69,-0.28,0.0,-1,0,262
3787533,187.76318,3.81478,187.763107,3.814814,15.76,1.16,0.13,0.02,0.01,0.05,15.6,0.15,0.19,1.52,-0.16,0.0,1,0,507
379033,125.85063,24.25911,125.850586,24.25905,14.81,1.1,0.37,0.12,0.0,0.33,15.06,0.21,0.3,2.19,-0.46,0.0,-1,0,598
3797767,186.93661,3.43535,186.936584,3.435242,15.57,1.22,0.26,0.09,0.02,0.48,15.53,0.18,0.22,1.97,-0.21,0.0,-1,0,536
3798134,186.84348,4.21494,186.843384,4.215014,16.48,1.16,0.13,0.04,0.0,0.41,16.37,0.2,0.19,1.01,-0.08,0.0,-1,0,521
3808897,187.29399,-1.56651,187.293915,-1.566595,15.04,1.2,0.25,0.08,0.0,0.27,15.09,0.2,0.09,1.34,-0.19,0.0,-1,0,525
3815329,187.80624,31.679,187.806198,31.678993,16.93,1.16,0.26,0.1,0.02,-0.07,16.93,0.24,0.25,0.84,0.07,0.0,-1,0,299
3845748,186.31161,40.246,186.311539,40.245968,16.74,1.16,0.1,-0.0,-0.02,-0.01,16.92,0.27,0.34,1.25,-0.01,0.16,1,0,290
3847643,186.30731,39.60914,186.307205,39.609035,15.59,1.16,0.24,0.1,-0.03,0.33,15.53,0.16,0.2,1.69,-0.21,-0.09,-1,0,295
386501,125.04234,26.71895,125.042336,26.718866,16.5,1.18,0.19,0.07,-0.02,-0.01,16.52,0.34,0.44,1.96,-0.34,0.0,1,0,579
3879717,186.49783,50.1194,186.497711,50.119461,15.42,1.24,0.45,0.17,0.08,0.53,15.6,0.22,0.18,1.4,-0.16,0.15,-1,0,271
3898889,187.88458,-3.27279,187.884537,-3.272768,16.31,1.22,0.05,-0.02,-0.02,0.41,16.34,0.17,0.22,0.96,-0.2,0.02,1,0,442
393084,125.66547,25.98863,125.665428,25.98872,16.88,1.17,0.23,0.08,0.01,0.56,16.87,0.29,0.32,1.43,-0.28,0.0,1,0,493
3941776,186.86249,7.81389,186.862381,7.813904,15.48,1.16,0.21,0.06,-0.02,0.31,15.53,0.21,0.24,2.21,0.43,-0.08,-1,0,271
3941994,186.45288,8.92088,186.452805,8.920897,16.65,1.21,-0.01,-0.05,-0.05,-0.01,16.79,0.15,0.17,0.5,0.01,-0.09,1,0,294
3942646,186.94212,8.2868,186.94191,8.287249,15.62,1.04,0.09,-0.04,-0.09,-0.01,14.97,0.12,0.14,1.97,-1.24,-0.05,-1,0,332
3943373,187.87975,7.24995,187.879623,7.249918,16.43,1.19,0.24,0.1,-0.01,0.43,16.39,0.27,0.34,1.79,-0.28,-0.19,-1,0,266
3945426,186.77095,8.66512,186.77095,8.665132,15.42,1.08,0.31,0.08,-0.0,0.43,15.37,0.11,0.13,1.38,-0.49,0.0,-1,0,350
3946968,186.18907,8.55254,186.189072,8.552504,16.39,1.11,0.2,0.06,-0.01,-0.01,16.42,0.32,0.4,2.04,-0.31,-0.02,-1,0,344
3960704,187.34561,9.26593,187.345596,9.265961,16.19,1.16,0.23,0.07,0.01,0.3,15.97,0.23,0.25,1.76,-0.19,0.01,-1,0,297
3964412,187.07297,10.61434,187.072906,10.614251,15.35,1.19,0.46,0.14,0.03,0.39,15.51,0.14,0.2,1.53,-0.78,-0.0,-1,0,310
3973779,188.0838,1.93311,188.083755,1.933033,16.35,1.25,-0.0,-0.05,-0.02,0.82,16.87,0.25,0.32,1.35,-0.27,0.0,1,0,516
3975651,188.24838,2.10416,188.248291,2.104059,16.37,1.19,0.03,-0.05,-0.03,-0.01,16.89,0.32,0.38,1.66,-0.32,0.0,1,0,517
3981681,188.58415,0.65701,188.584137,0.656933,14.8,1.28,0.22,0.08,0.01,0.31,14.8,0.25,0.33,2.84,-0.28,0.0,-1,0,515
3991291,189.66724,0.31987,189.66716,0.319802,15.64,1.12,0.26,0.06,-0.04,0.38,15.73,0.1,0.13,1.08,-0.07,0.0,-1,0,517
3992818,188.72287,-0.29997,188.722809,-0.300097,16.32,1.19,0.24,0.1,0.01,0.1,16.32,0.22,0.28,1.42,-0.23,0.0,1,0,505
3995865,189.99818,11.51031,189.998184,11.510236,15.79,1.15,0.26,0.08,0.02,0.14,15.87,0.26,0.32,1.97,-0.21,-0.2,-1,0,300
4000406,188.22348,11.56857,188.22348,11.568505,14.6,1.16,0.24,0.1,0.02,0.16,14.63,0.17,0.2,2.42,0.06,-0.02,-1,0,287
400425,125.5809,27.47944,125.58091,27.47933,15.82,1.08,0.14,-0.0,-0.05,0.13,16.01,0.15,0.2,1.22,-0.24,0.0,-1,0,617
4015174,189.30894,14.44225,189.308868,14.442148,16.13,1.2,0.24,0.08,0.0,0.29,15.99,0.23,0.28,1.86,-0.24,0.0,-1,0,256
4017030,189.8063,-11.55205,189.806168,-11.552115,15.03,1.18,0.07,-0.02,-0.04,0.31,15.44,0.2,0.28,1.92,-0.33,0.0,-1,0,341
4019844,189.84552,-12.53859,189.845383,-12.538649,16.34,1.13,-0.07,0.01,0.02,0.33,16.53,0.35,0.43,1.83,-0.31,0.0,-1,0,329
403779,125.61674,28.50761,125.616737,28.507561,16.33,1.06,0.3,0.08,-0.0,0.49,16.51,0.2,0.15,0.73,-0.83,0.0,-1,0,380
4052762,189.79082,20.75491,189.790802,20.754814,15.31,1.16,0.11,0.01,-0.01,0.23,15.62,0.17,0.21,1.65,-0.14,-0.04,1,0,252
407450,125.39187,27.12996,125.391869,27.130165,16.5,1.13,-0.14,-0.1,-0.07,-0.02,16.55,0.25,0.16,0.81,0.58,0.0,-1,0,591
4101289,189.42278,26.27095,189.422684,26.270916,15.88,1.15,0.08,0.01,-0.04,0.08,15.86,0.15,0.2,1.17,-0.12,0.0,1,0,256
4116853,189.04881,30.69594,189.048645,30.695986,16.48,1.2,-0.02,-0.07,-0.05,0.71,16.8,0.21,0.24,0.95,-0.4,-0.02,1,0,289
4129542,188.73863,3.89408,188.738571,3.894073,16.17,1.2,0.26,0.1,-0.01,0.13,16.23,0.16,0.2,1.26,-0.23,0.12,-1,0,510
4136438,188.45552,-2.74905,188.455444,-2.749107,16.14,1.22,-0.03,-0.06,-0.04,0.17,16.66,0.29,0.38,1.61,-0.29,-0.2,-1,0,458
4139829,189.3858,-2.73432,189.385773,-2.734463,16.37,1.15,0.17,-0.01,0.06,0.46,16.66,0.25,0.29,1.29,-0.23,-0.03,-1,0,464
4141002,188.3018,-2.92409,188.301773,-2.924134,16.91,1.18,0.25,0.09,0.02,-0.02,16.93,0.28,0.33,1.33,-0.25,-0.09,1,0,474
4141758,188.4735,-1.54006,188.47348,-1.540128,15.49,1.19,0.43,0.14,0.08,0.48,15.69,0.2,0.14,1.08,-0.57,-0.01,-1,0,470
4163254,189.09343,34.56282,189.093369,34.562801,14.87,1.04,0.01,-0.04,-0.08,0.13,14.98,0.19,0.18,1.74,0.03,-0.11,-1,0,301
4171129,188.21027,35.92379,188.210159,35.923656,16.18,1.14,0.26,0.09,0.02,0.22,16.08,0.31,0.35,1.86,-0.22,0.0,-1,0,273
4174192,188.60388,37.22105,188.603851,37.22094,16.09,1.23,-0.06,-0.1,-0.06,0.1,16.39,0.16,0.2,0.81,-0.53,0.0,-1,0,288
4182729,188.29518,40.23855,188.295135,40.238541,15.27,1.12,0.16,0.09,0.01,0.31,15.27,0.14,0.17,1.63,-0.17,-0.05,-1,0,299
4183906,189.28914,39.69553,189.289124,39.695347,16.47,1.05,0.33,0.07,0.01,0.33,16.35,0.12,0.13,0.51,-0.74,-0.04,-1,0,279
4187804,188.88782,42.24294,188.887756,42.242817,15.8,1.1,0.21,0.05,0.07,0.3,15.7,0.21,0.28,1.81,-0.13,-0.16,-1,0,262
418785,124.86867,30.91516,124.868622,30.915112,16.93,1.15,0.24,0.12,-0.01,-0.09,16.87,0.2,0.24,0.9,-0.15,0.0,-1,0,263
41937,118.72975,49.89723,118.729774,49.897243,15.6,1.24,0.51,0.16,0.05,0.39,15.84,0.14,0.17,1.05,-0.58,0.01,-1,0,252
4210518,188.98293,49.39813,188.983002,49.397942,16.92,1.14,0.28,0.11,-0.0,-0.01,16.84,0.19,0.22,0.62,-0.22,0.0,-1,0,274
4222611,189.87309,6.4215,189.873047,6.421522,16.45,1.16,0.23,0.11,0.02,0.39,16.39,0.13,0.16,0.72,-0.13,-0.09,-1,0,361
4224216,189.00328,5.5785,189.00325,5.578475,14.63,1.22,-0.0,-0.07,0.02,0.33,14.75,0.13,0.18,2.09,-0.46,-0.06,-1,0,374
4229566,189.48718,-3.63581,189.487137,-3.635679,15.88,1.17,0.23,0.09,0.04,0.4,15.85,0.19,0.22,1.53,-0.22,-0.19,1,0,402
4234952,189.13954,-3.43022,189.13942,-3.430121,16.54,1.19,0.23,0.07,-0.01,0.76,16.72,0.2,0.23,1.04,-0.25,-0.02,-1,0,461
4278157,188.70804,8.83492,188.707947,8.834936,16.35,1.21,0.03,-0.03,-0.05,0.61,16.77,0.19,0.23,0.9,0.09,-0.02,1,0,320
4282396,188.47733,8.27729,188.477219,8.277183,15.62,1.11,0.16,0.04,-0.01,0.49,15.52,0.17,0.21,1.88,0.07,0.12,-1,0,311
4290839,188.68993,9.91151,188.68985,9.911485,16.44,1.16,0.26,0.09,-0.01,0.42,16.45,0.16,0.19,1.01,0.1,-0.07,-1,0,290
4292213,188.09731,9.69464,188.097214,9.694488,16.89,1.11,0.1,0.04,0.03,0.53,16.86,0.36,0.4,1.78,-0.3,0.04,1,0,330
4306725,191.37425,1.49876,191.374191,1.498809,15.24,1.05,0.39,0.09,0.02,0.35,15.36,0.12,0.16,1.53,-0.51,-0.0,-1,0,500
4309358,190.8546,2.56006,190.854553,2.560169,15.47,1.16,0.09,-0.0,-0.02,0.35,15.69,0.26,0.31,2.28,0.16,0.13,-1,0,491
4310768,191.64139,2.30778,191.641327,2.307738,14.59,1.18,-0.06,-0.05,-0.06,0.16,15.05,0.23,0.28,2.59,-0.3,0.04,-1,0,482
4315569,190.72852,2.05613,190.7285,2.056046,16.61,1.19,0.16,0.06,0.02,0.47,16.72,0.3,0.4,1.49,-0.29,-0.02,1,0,498
4319202,191.93791,0.23072,191.937866,0.230739,16.13,1.18,-0.0,-0.05,-0.07,0.21,16.39,0.13,0.17,0.77,-0.16,0.0,1,0,525
4320377,191.02975,-0.94717,191.029678,-0.946967,16.18,1.14,0.27,0.08,0.02,0.26,16.2,0.14,0.12,0.66,0.29,0.0,-1,0,279
4320492,190.60385,-0.20069,190.60379,-0.200878,14.58,1.2,0.06,-0.0,-0.05,0.09,14.58,0.1,0.14,1.94,-0.14,0.0,-1,0,480
4325364,190.73882,0.15597,190.73877,0.156001,15.57,1.15,0.25,0.1,-0.0,0.1,15.58,0.2,0.27,1.94,-0.24,0.0,-1,0,493
4327168,190.86578,-0.92713,190.865768,-0.926949,15.62,1.24,-0.08,-0.06,-0.06,0.24,15.86,0.15,0.21,1.39,-0.48,0.0,-1,0,482
4329665,190.01482,-0.06928,190.01474,-0.069311,16.77,1.18,0.21,0.04,-0.0,0.55,16.91,0.21,0.21,0.94,-0.23,0.0,1,0,448
4331112,191.20891,-0.84436,191.208862,-0.844359,14.77,1.19,0.06,-0.02,-0.03,0.29,14.89,0.12,0.16,1.89,-0.18,0.0,-1,0,478
4333766,191.72147,11.24975,191.72142,11.249734,16.83,1.17,0.2,0.05,0.0,-0.02,16.98,0.22,0.26,0.9,0.16,0.06,-1,0,295
4343459,191.11975,-9.5653,191.119644,-9.565241,16.2,1.16,0.24,0.07,0.02,0.11,16.22,0.25,0.28,1.43,-0.24,-0.01,-1,0,412
4343535,191.342,-9.96179,191.341843,-9.961852,15.58,1.03,0.19,0.08,0.0,0.45,15.66,0.22,0.15,1.44,0.37,0.01,-1,0,384
4346704,191.91302,-10.46916,191.912903,-10.469174,16.85,1.13,0.15,0.03,0.0,0.47,16.82,0.17,0.19,0.58,-0.0,0.02,-1,0,361
4346789,190.29939,-9.41821,190.299271,-9.41817,16.0,1.14,0.01,-0.02,-0.03,0.31,16.31,0.15,0.21,0.92,-0.03,-0.04,-1,0,335
4347489,191.79199,-10.34578,191.791931,-10.345825,16.29,1.16,0.06,-0.03,-0.07,0.25,16.34,0.16,0.19,0.92,-0.22,0.01,-1,0,374
4354685,191.53378,-10.71068,191.533463,-10.710528,15.54,1.16,0.24,0.1,0.02,0.35,15.57,0.14,0.19,1.56,-0.2,-0.11,-1,0,374
4354965,190.93065,-10.2236,190.930557,-10.223686,16.29,1.14,0.26,0.07,0.0,0.56,16.34,0.22,0.28,1.45,-0.19,-0.2,-1,0,376
4355908,191.29758,-9.4349,191.297424,-9.434831,15.77,1.15,-0.02,-0.03,-0.04,0.15,15.9,0.16,0.22,1.36,-0.32,0.07,-1,0,386
4359545,190.27052,13.04542,190.270493,13.045372,15.81,1.11,0.2,0.05,-0.01,0.3,15.85,0.24,0.29,1.98,0.19,-0.13,-1,0,278
4361485,190.90274,13.91216,190.90271,13.912111,16.97,1.18,0.24,0.1,0.05,0.38,17.0,0.24,0.27,1.1,-0.25,-0.17,-1,0,268
4363105,190.29774,14.89259,190.297729,14.89257,16.25,1.19,0.15,0.12,-0.11,0.23,16.55,0.4,0.46,1.99,-0.32,-0.34,-1,0,255
4367103,191.21266,-11.17516,191.212509,-11.175301,16.5,1.13,0.03,-0.02,-0.02,0.45,16.56,0.13,0.17,0.54,-0.18,-0.02,-1,0,375
4367166,190.41765,-11.09237,190.417557,-11.092487,16.88,1.15,0.26,0.07,0.0,0.47,16.75,0.2,0.24,0.88,-0.23,-0.01,-1,0,382
437483,124.59014,31.57128,124.590233,31.571192,16.5,1.15,0.12,0.05,-0.01,0.26,16.75,0.14,0.16,0.71,-0.16,0.06,-1,0,316
4379469,191.75194,-12.32014,191.751831,-12.320247,16.88,1.21,0.22,0.06,-0.0,-0.03,16.74,0.27,0.32,1.29,-0.28,0.0,-1,0,341
4383859,191.34843,16.68144,191.348389,16.681379,16.61,1.22,0.16,0.03,0.03,-0.02,16.76,0.24,0.27,1.16,-0.26,-0.05,-1,0,251
439441,124.95448,32.28689,124.954468,32.286797,16.25,1.2,0.19,0.11,0.0,0.16,16.29,0.19,0.18,1.06,0.15,-0.11,-1,0,349
440750,125.70953,31.67958,125.709572,31.679592,15.64,1.12,0.01,-0.04,-0.08,0.16,15.87,0.1,0.12,0.97,0.07,-0.1,1,0,341
440879,124.90576,32.37342,124.905769,32.373302,15.25,1.07,0.1,0.03,-0.07,0.22,15.48,0.1,0.13,1.37,-0.41,0.06,1,0,351
4435791,191.94286,20.26347,191.942795,20.263391,16.68,1.07,0.17,0.04,-0.01,-0.01,16.67,0.14,0.16,0.69,0.06,0.04,-1,0,251
4513705,191.07262,30.02029,191.072556,30.020239,16.24,1.14,0.12,0.03,-0.03,0.22,16.14,0.14,0.19,1.13,-0.18,0.0,1,0,262
4520420,190.90097,4.32397,190.900955,4.323939,16.61,1.17,0.21,0.08,0.05,0.54,16.68,0.29,0.35,1.54,-0.27,-0.27,-1,0,566
4523704,191.47466,4.69144,191.474594,4.691277,16.67,1.18,0.11,0.01,-0.04,-0.01,16.58,0.16,0.2,0.75,-0.5,0.01,1,0,561
452441,125.00021,33.49915,125.000198,33.499069,15.21,1.19,0.47,0.13,0.0,0.42,14.99,0.25,0.31,2.26,-0.34,-0.05,-1,0,377
4531882,190.23125,3.22125,190.231247,3.221171,16.18,1.06,-0.13,-0.09,-0.1,0.51,16.26,0.11,0.14,0.82,-0.12,0.01,-1,0,529
4536644,190.96349,-1.38719,190.96344,-1.387337,15.01,1.13,0.18,0.06,-0.01,0.27,14.97,0.28,0.21,2.2,-0.13,-0.18,1,0,425
4539263,190.31306,-2.52961,190.31308,-2.529684,15.82,1.25,0.47,0.18,0.08,0.41,15.78,0.11,0.13,1.08,-0.53,0.03,-1,0,504
4539471,191.08835,-2.58528,191.088364,-2.58541,15.82,1.16,0.22,0.05,0.02,-0.05,15.97,0.21,0.27,1.72,-0.23,-0.04,1,0,481
4541566,191.69498,-2.58814,191.69487,-2.588162,15.47,1.19,0.48,0.21,0.09,0.43,15.53,0.11,0.08,1.08,-0.09,-0.24,1,0,502
4544582,191.12379,-2.08061,191.123795,-2.080602,14.58,1.14,0.23,0.06,-0.0,0.29,14.67,0.19,0.25,2.63,-0.24,0.16,-1,0,417
4545362,191.56187,-1.05335,191.561859,-1.053334,16.64,1.16,0.23,0.06,0.03,0.13,16.63,0.29,0.33,1.54,-0.28,-0.2,-1,0,483
4546177,191.84312,-2.8187,191.843033,-2.818727,15.16,1.19,-0.05,-0.06,-0.05,0.04,15.66,0.25,0.31,2.08,0.21,-0.0,1,0,255
4547090,191.70039,-2.12191,191.700333,-2.121932,15.69,1.14,0.23,0.08,0.03,0.31,15.52,0.26,0.35,2.34,-0.21,-0.1,1,0,511
4551971,191.67786,32.40588,191.677811,32.405811,16.16,1.15,0.23,0.08,0.0,0.11,16.12,0.26,0.26,1.74,-0.27,-0.03,1,0,291
458198,125.46921,34.34604,125.469208,34.346138,15.08,1.25,0.42,0.16,0.04,0.34,15.39,0.16,0.22,1.7,-0.49,-0.12,-1,0,382
