LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ
17626260,0.346389,0.346389,0.346389,1.0,546,0.16013267450010357,1.5,1.1,0.16013267450010357,1.5,1.1,16.23,0.35,41,0.05741964768772425,1.5,1.1,0.05741964768772425,1.5,1.1,16.29,0.27,2.886931017399103,2.9207910173978213,29.533372712281682,0.0209529027244387,15.481951883776809,1.0014324752030639,1.0101724752031211,114.41647597179048,0.03744526452877634,1.0830667441261197
17633750,0.572807,0.572802,0.572804,0.999991,317,0.07273204148395913,1.6,1.1,0.0777293678708529,1.7,1.1,15.8,0.69,40,0.035951093432751935,2.7,1.4,0.032893271579389094,2.6,1.3,15.89,0.52,1.7457889648831895,1.7824039648834293,27.311211252040113,0.04215226924434492,8.597877649323875,0.7456060919582878,0.7585910919583728,77.01193684970727,0.1876507208417214,6.339008333206658
17635845,0.534016,0.0,0.267008,0.0,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8726041657826833,1.9064841657829052,29.515938606654334,0.03877606118931475,9.688629725887562,0.0,0.0,0.0,0.0,0.0
17659706,0.606927,0.606942,0.606934,1.000025,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6476455458782997,1.6802355458785132,30.684258974944733,0.058582105387348614,7.724563676937815,0.0,0.0,0.0,0.0,0.0
17669543,0.505889,0.500799,0.503344,0.989939,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9767191905791197,2.002589190579289,38.654812523906024,0.10963225297203114,14.489843279819086,0.0,0.0,0.0,0.0,0.0
17701075,0.651743,0.651746,0.651744,1.000005,296,0.03185666544551896,1.4,0.9,0.030980599932448706,1.3,1.0,14.89,0.85,75,0.023400200338599304,1.4,1.3,0.023469529022965178,1.4,1.3,14.94,0.67,1.5343459769788934,1.569695976979125,28.288543139842965,0.08508339138713528,9.186040783784607,1.5343768346041669,1.5978618346045828,15.751752382349355,0.03535563674953082,4.68004814581854
17703382,0.590184,0.590169,0.590177,0.999975,261,0.13322024338730665,1.5,1.0,0.14126076479102084,1.6,1.0,16.42,0.65,74,0.04052690738445126,1.5,1.2,0.05226400980658444,2.0,1.4,16.41,0.53,1.6943875599281064,1.7650675599285695,14.148273910490222,0.04745605299351562,7.043640822225732,1.6944189757739239,1.697348975773943,341.29692832540917,0.08830233030391338,16.85046686201361
18020957,0.260678,0.260678,0.260678,1.0,371,0.08328084264635723,0.8,0.9,0.08328084264635723,0.8,0.9,15.61,0.41,381,0.05730639743187624,2.3,1.3,0.05730639743187624,2.3,1.3,15.7,0.28,3.836143056852447,3.9038030568498856,14.779781259796891,0.03243953177993616,16.06819496153857,3.836149045847187,3.840434045847025,233.37222871361908,0.0026329271881515895,17.976827058701193
18668327,0.33598,0.33598,0.33598,1.0,256,0.12789761918974255,1.0,0.9,0.12789761918974255,1.0,0.9,15.89,0.36,134,0.06039734264801017,1.8,1.2,0.06039734264801017,1.8,1.2,15.89,0.27,2.9763634529912397,3.060168452988067,11.932462264039827,0.02875122163044335,7.489035657654089,2.97636405158228,3.0930490515778626,8.570081844606056,0.00437645819199841,7.1606589836058046
19448961,0.335895,1.013566,0.67473,3.017508,251,0.17847225354726132,1.3,1.1,0.5078849496899307,4.8,2.2,16.09,0.42,208,0.2507843242647699,6.0,2.6,1.0413398090731754,14.1,4.2,16.2,0.2,2.9771205968359613,3.0148055968345346,26.53575693347108,0.03373311225376834,7.6348812552599155,0.9866095444420178,0.991989544442053,185.87360594673768,0.04703849336149761,9.441649741839795
19775800,0.310856,0.310867,0.310862,1.000035,292,0.1385884548431466,2.2,1.3,0.14894258290430917,2.7,1.3,15.69,0.46,434,0.10306438974689623,7.2,2.4,0.10612717211357424,7.3,2.5,15.74,0.32,3.21691995291201,3.284624952909447,14.769957906179126,0.02151722617252335,10.430882268121477,3.21683114187164,3.2196811418715323,350.87719299573956,0.011777736585824128,24.7362168521614
20072948,0.678505,0.513403,0.595954,0.756668,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.473829382463663,1.493059382463789,52.002080082862655,0.06898758008070541,6.3116619984983675,0.0,0.0,0.0,0.0,0.0
20565236,0.576146,0.576151,0.576148,1.000009,255,0.05965717925681362,7.0,1.5,0.059464368924832596,7.0,1.5,14.86,0.71,221,0.049262287784067854,7.3,2.0,0.050695582078586245,7.5,2.1,14.84,0.52,1.7356719280343367,1.8061119280347981,14.196479273047258,0.033697743186492456,6.943453973068854,1.735658167585733,1.7390931675857555,291.1208151363752,0.010709028152044015,11.165600339493263
21126144,0.547549,0.54755,0.547549,1.000002,574,0.030721286813727548,5.1,1.2,0.030721286813727548,5.1,1.2,14.75,0.86,46,0.019995926310864963,2.5,1.2,0.020151755584945183,2.4,1.2,14.8,0.68,1.82632198480802,1.8602619848082425,29.46375957552884,0.11361914843857361,14.371826942582764,1.0029963984295613,1.0107813984296126,128.45215157269368,0.07480919050239146,5.609100891386514
21126187,0.555475,0.555474,0.555475,0.999998,564,0.040531443489024196,1.7,0.9,0.040531443489024196,1.7,0.9,15.48,0.82,45,0.02078589473801643,2.7,1.1,0.022521460709559012,3.2,1.1,15.53,0.63,1.8002600234114787,1.8341700234117009,29.489826009833347,0.06367550749351956,18.410091917866197,0.20259484216964982,0.20595484216965318,297.61904761874996,0.26112738133250313,3.6083932180227323
21134069,0.559149,0.559159,0.559154,1.000018,561,0.21050348679104308,4.8,1.5,0.21048016333119537,4.8,1.5,16.39,0.54,4,6.51346312853579e-06,0.0,0.1,1.0571844802602315e-05,0.0,0.1,-98.34,216.87,1.7884329387499662,1.8223129387501882,29.515938606654334,0.02622966699697379,11.455596929774169,0.1473287516635343,0.15018875166353715,349.65034964999995,45.00461630987537,10.334512729508642
21145823,0.542382,0.542373,0.542378,0.999983,308,0.03159029903326523,4.1,1.6,0.036229127441653734,5.4,1.7,14.49,0.89,40,0.023246588190051893,1.8,1.4,0.024765107601414225,2.1,1.4,14.6,0.64,1.8437205665359309,1.8775955665361528,29.520295202758636,0.07971424476641109,6.319903974780303,1.2821865750507855,1.337661575051149,18.02613789983684,0.08370883698623932,3.997462756844216
21146742,0.321034,0.32104,0.321037,1.000019,294,0.08335459969943905,1.4,1.0,0.09431199429328543,1.6,1.2,15.67,0.45,40,0.04222964099859038,1.4,1.2,0.021558735601032705,1.2,0.7,15.69,0.37,3.114931197558468,3.1515911975570803,27.277686853187607,0.029050027851267132,13.038380373576949,1.0382896722280737,1.0740196722283077,27.987685418232545,0.17059793688090766,6.1804895969489095
21160820,0.605318,0.605309,0.605314,0.999985,289,0.0492299561545331,1.1,1.0,0.054277469168572685,1.6,1.0,15.77,1.05,36,0.030097636459012048,1.7,1.6,0.03135563859299342,1.8,1.7,15.92,0.84,1.652024912442993,1.6884549124432318,27.44990392515643,0.09854948149117417,9.31227524221896,1.6520484354845995,1.6909634354848544,25.697031992636486,0.09815560781227264,6.7601315117856995
21200464,0.55507,0.555074,0.555072,1.000007,531,0.027979284560040698,3.6,1.3,0.03105022417252868,3.5,1.3,14.73,0.95,45,0.017554736474262714,2.1,1.2,0.016799817647923567,2.2,1.1,14.78,0.75,1.8015746006533386,1.83534960065356,29.60769800128642,0.04405791885395309,10.593555406305875,0.6005401419882229,0.6171701419883319,60.132291039894696,0.15534224832775045,6.009620353246714
21210238,0.624435,0.624436,0.624435,1.000002,586,0.19244675980046816,0.9,0.9,0.19244675980046816,0.9,0.9,16.66,0.41,45,0.05960457410320179,1.9,1.2,0.061014492084169834,1.9,1.2,16.68,0.37,1.601448625607644,1.6354186256078664,29.437739181437998,0.026971086021451818,10.559960735124971,0.5337738959897541,0.5421038959898087,120.04801920689661,0.11477541366526904,4.971073733597891
21215819,0.52438,0.524392,0.524386,1.000023,575,0.11282174153442577,2.4,1.1,0.12008834207764346,2.8,1.1,16.31,0.83,46,0.06503122583960984,5.8,2.3,0.06763749915563796,5.9,2.4,16.39,0.61,1.9070129647039795,1.954862964704293,20.89864158815985,0.05119554822416193,15.131734478392863,0.9995430829218271,0.9995430829218271,0.0,3.564183585123037,115.78324797636097
21216243,0.812046,0.812036,0.812041,0.999988,574,0.061164713151113125,1.8,1.2,0.06503419648506163,1.9,1.2,15.8,0.97,45,0.021862276013754928,3.7,1.0,0.021351618129313032,3.8,1.0,15.88,0.69,1.2314573678332623,1.2653373678334843,29.515938606654334,0.08766745740218472,9.844003493211167,1.2315456041070538,1.2757206041073432,22.637238256784354,0.07121824294668297,4.056182780444534
21225185,0.547807,0.547813,0.54781,1.000011,574,0.056313351991368936,0.6,0.7,0.059541364376860036,0.6,0.7,16.24,0.9,45,0.031870531969980416,3.2,1.2,0.034493461412970154,3.8,1.4,16.33,0.69,1.825459525510204,1.8282545255102223,357.78175312824646,0.05614295470540594,13.930583628320932,0.8227626286497833,0.860872628650033,26.23983206490288,0.11306683278848016,1.8968966984651643
21235085,0.464773,0.464772,0.464773,0.999998,551,0.054377138467917877,1.7,1.0,0.054377138467917877,1.7,1.0,15.76,1.14,45,0.021816638488803445,5.1,1.5,0.02251531244365612,5.4,1.5,15.93,0.98,2.151587371958016,2.226047371955197,13.430029546573431,0.0714070430697714,19.95658436901049,0.07444149174574528,0.07800649174574885,280.5049088356241,0.41505390181540314,0.0
21248055,0.560703,0.560701,0.560702,0.999996,338,0.0728785953284054,5.9,1.6,0.07151412547332767,5.9,1.6,15.46,0.77,50,0.029508382245891102,1.6,1.4,0.028431970808862658,1.7,1.3,15.5,0.6,1.7834744304994836,1.8173194304997053,29.546461811004544,0.052969109938237,8.283002253443236,1.7835537624606757,1.7926837624607355,109.52902519095825,0.047679623093808784,5.530278666850109
21256776,0.490974,0.490967,0.49097,0.999986,371,0.039420818204888575,1.4,0.9,0.03723700558152583,1.3,0.8,15.67,1.05,51,0.02254082627522373,1.9,1.3,0.024938987312358527,2.3,1.5,15.8,0.79,2.036766886105373,2.053776886105484,58.78894767745296,0.09637177380362692,13.353718660508662,2.0368311925607845,2.0539611925608963,58.37711617008025,0.0697407885029391,10.203219441828361
21263476,0.34407,0.688139,0.516104,1.999997,351,0.07183792874239535,2.3,1.4,0.5881869128838959,49.3,7.1,14.86,0.3,50,0.045172485694758124,1.3,1.1,0.34298943529144793,42.1,7.1,14.82,0.29,2.906384336740041,2.940159336738762,29.607698002601264,0.03305179853940042,15.487517754789199,1.4531941023629729,1.4928091023632324,25.242963523752337,0.05051121351846402,5.801992428157108
21289833,0.655388,0.655403,0.655396,1.000023,269,0.16371286485613926,8.9,2.1,0.17491321324327208,9.1,2.0,15.84,0.7,116,0.06861940886966758,40.3,3.1,0.06914371987983556,41.2,3.1,15.75,0.64,1.5258145568234687,1.5935245568239123,14.768867227786867,0.060906774758587995,5.675448239116627,1.5257719534342402,1.5286619534342591,346.0207612434079,0.03484257204311834,6.192776167257812
21298723,0.605271,0.605276,0.605274,1.000008,519,0.06601359579979121,1.5,1.1,0.07084293744550306,1.6,1.1,15.63,0.66,41,0.020426652210356323,1.1,0.8,0.020863498464676798,1.0,0.8,15.65,0.51,1.6521521505557302,1.6549671505557486,355.23978685380064,0.08358495818369711,12.995132943588287,1.000242759765857,1.0278977597660381,36.15982643259623,0.09785967181438505,3.902422193948139
21303309,0.675428,0.675434,0.675431,1.000009,450,0.06288248532755245,0.8,0.8,0.06251318387488997,0.9,0.8,15.74,0.44,41,0.03880667099955482,1.3,1.2,0.03776050650595736,1.2,1.1,15.69,0.34,1.4805432636107212,1.514398263610943,29.537734455573734,0.07876311263666033,11.11430067104278,0.5012937858597124,0.5090787858596769,128.45215157412437,0.6707344177160179,7.195160132152278
21320462,0.547737,0.54773,0.547734,0.999987,306,0.07690279900174203,1.8,1.0,0.07922919113111555,1.6,1.0,15.99,0.83,71,0.04091003007882676,3.5,1.5,0.04144231272004896,3.3,1.5,16.15,0.58,1.8256924526586347,1.8962924526590972,14.164305948915706,0.08497552704137905,7.526396291036104,1.825697618480453,1.8789976184808022,18.761726078676336,0.024815485894891846,5.698543468720032
21342238,0.72289,0.722888,0.722889,0.999997,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3833366345825908,1.4112616345827738,35.810205908449376,0.04166092274623839,7.128224632481249,0.0,0.0,0.0,0.0,0.0
21343483,0.552529,0.552531,0.55253,1.000004,274,0.0905206357460448,1.0,0.9,0.09011540055553645,1.0,0.9,16.25,0.73,12,5.246520384595277e-07,0.0,0.0,2.925081619850889e-07,0.0,0.0,-11.53,30.12,1.8098605538577748,1.8638155538581282,18.53396348797051,0.03326379447509983,4.931118650295151,0.4668387360968192,0.470398736096803,280.89887640577274,3.2664357987367967,5.929376861807377
21343608,0.617,0.617001,0.617001,1.000002,304,0.035306261657288424,1.6,1.1,0.03698364597670145,1.6,1.2,15.11,1.05,67,0.026125418664097674,2.7,1.6,0.026125418664097674,2.7,1.6,15.22,0.79,1.6207459141119538,1.6936759141124316,13.711778417570942,0.0601792304486574,4.632420405681133,1.6207430797362705,1.6236030797362893,349.65034964805903,0.05387065346314835,11.076262691638679
21374223,0.657493,0.657506,0.6575,1.00002,254,0.08357772738362208,1.5,1.1,0.08615583163497295,1.5,1.0,15.88,0.7,12,3.0864261134844473e-06,0.0,0.0,4.341870170856653e-06,0.0,0.1,-24.8,48.76,1.5209290159731121,1.55724901597335,27.533039647396716,0.09470957975199995,8.535451401678033,0.3133616040611415,0.31651160406112716,317.46031746176226,4.743844543031399,6.325789547065867
21377934,0.644798,0.644797,0.644797,0.999998,282,0.083556239289257,3.2,1.6,0.08373931601912515,3.2,1.6,14.71,0.33,75,0.046336746957029565,1.6,1.1,0.046336746957029565,1.6,1.1,14.68,0.26,1.5508737075776355,1.5887287075778835,26.41658961810722,0.057699598597241275,5.478278433252685,1.5508813441749414,1.55370634417496,353.98230088263676,0.05895225641434372,13.77461971435418
21397555,0.278619,0.27862,0.27862,1.000004,434,0.09564603241211722,1.6,1.1,0.09791897091582381,1.6,1.1,15.7,0.4,41,0.03370394864207431,0.7,0.7,0.03370394864207431,0.7,0.7,15.76,0.29,3.589128196048295,3.6230031960470126,29.5202952040696,0.031295038876623445,26.42251159344415,1.1963924383794797,1.2105274383795723,70.7463742478563,0.08760319163474829,6.063852743977777
21460667,0.534598,0.534601,0.5346,1.000006,441,0.07904580723009047,3.7,1.7,0.08532362268292579,4.1,1.7,15.52,0.86,43,0.03489421486634669,2.3,1.6,0.03701423098756186,2.3,1.7,15.62,0.6,1.8705636814886284,1.9044236814888502,29.533372710970134,0.05188303882895542,12.417679293034988,0.9352817082225067,0.957776708222654,44.45432318263831,0.29237798369421014,12.08556337388172
21468901,0.632846,0.632863,0.632854,1.000027,476,0.10758313050472021,3.3,1.1,0.11091590621434766,3.4,1.2,15.54,0.34,43,0.0816930826000956,3.0,1.9,0.07441403188359322,3.1,1.8,15.45,0.29,1.580163403467026,1.6140284034672479,29.529012254346636,0.05231991758712599,10.522051269509724,0.7900851914686318,0.821415191468837,31.918289179490866,0.08484588472130389,4.275612537252123
21473837,0.530925,1.039503,0.785214,1.957909,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8835061743331198,1.9174511743333422,29.459419649239912,0.08266294736459986,14.064881569334442,0.0,0.0,0.0,0.0,0.0
21474739,0.462885,0.462875,0.46288,0.999978,512,0.030785287384828965,11.1,1.8,0.03565113019654754,18.7,2.0,14.33,0.83,46,0.029619765354635647,3.0,1.7,0.03581547057152426,3.5,2.1,14.43,0.63,2.1603642136743058,2.2391942136713214,12.68552581552528,0.06650240467475228,18.086224535344826,1.496671148692176,1.5230411486923487,37.921880925045464,0.07296038906034849,7.286199945316695
21488669,0.501644,0.501661,0.501653,1.000034,473,0.09693098259886827,10.9,1.9,0.10651629627323653,13.0,1.8,15.5,0.68,40,0.05839036244273207,5.9,2.4,0.06025368725806296,7.1,2.6,15.5,0.56,1.9934472547156252,2.0026222547156856,108.99182561236235,0.09464128724694662,15.909291686099595,0.009442805553418863,0.009442805553418863,0.0,88.89255380502054,0.6562084290212844
21492633,0.311278,0.31128,0.311279,1.000006,457,0.08109152214894624,2.1,1.2,0.08217037509643697,2.2,1.2,15.37,0.44,38,0.029486391666387883,1.6,1.0,0.02555204945802374,1.3,0.9,15.39,0.37,3.2125650537504034,3.2464200537491217,29.537734456885474,0.046156806504595305,20.996123573122862,1.2099079455706854,1.2297779455708155,50.327126320757365,0.12773245154094506,7.08028155792926
21526640,0.686878,0.686883,0.68688,1.000007,506,0.0413202209719356,1.3,0.9,0.04105226894906838,1.3,0.9,15.21,0.55,45,0.05143436630650534,2.4,1.4,0.049808593167013075,2.4,1.4,15.14,0.44,1.4558619007513696,1.4897569007515916,29.50287653026844,0.10036511217366627,15.869263059430818,1.4558356365585206,1.5224156365589567,15.019525382899502,0.044252531181865444,2.7197631952743055
21548169,0.275788,0.275788,0.275788,1.0,560,0.05888300176420906,1.4,1.1,0.05888300176420906,1.4,1.1,15.15,0.43,90,0.07223337886743594,2.0,1.6,0.07223337886743594,2.0,1.6,15.2,0.32,3.6259775820021165,3.659822582000835,29.54646181231667,0.023337397202517405,24.658947722290783,1.2086705297237417,1.2614955297240877,18.930430667173663,0.06401597080947019,4.132317257293756
21556651,0.614826,0.614808,0.614817,0.999971,572,0.1146129047081425,6.5,1.8,0.12468918775302303,7.5,2.0,15.55,0.66,46,0.08166562317511111,19.1,3.1,0.07978642092185391,21.5,2.9,15.62,0.49,1.6264753763558997,1.6630353763561392,27.352297592818623,0.06075766715693481,14.302424117128737,0.8133373337530263,0.820927333753076,131.75230566448602,0.11603023659019275,8.120896191539192
21574229,0.531469,0.531472,0.53147,1.000006,373,0.05672495607282385,0.8,0.8,0.057083359456599925,0.9,0.8,16.19,1.01,46,0.0280021258555372,2.5,1.3,0.02217578315507246,2.6,1.0,16.29,0.77,1.881578156424634,1.942163156425031,16.50573574306262,0.11546732580434338,13.70984112383313,0.940796159438988,0.9605861594391176,50.53057099512121,0.13683954560520195,6.88683911942279
21577939,0.6326,0.632604,0.632602,1.000006,504,0.047001611865925656,2.5,1.2,0.04876330870826398,2.7,1.2,15.17,0.65,45,0.03683286891374118,2.0,1.5,0.0330403172949664,1.9,1.4,15.18,0.52,1.580777752487737,1.632807752488078,19.219680953170265,0.05187274471722772,17.196334035970455,0.7904089942262834,0.809123994226406,53.43307507312043,0.08044405457281562,4.014929750225981
21580676,0.445696,0.445706,0.445701,1.000022,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2436820091867964,2.277482009185517,29.585798817688097,0.03776577167381335,12.790140317451371,0.0,0.0,0.0,0.0,0.0
21580872,0.471742,0.0,0.235871,0.0,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1198039812641323,2.153538981262855,29.642804210400406,0.0553732424836645,7.500159230173333,0.0,0.0,0.0,0.0,0.0
21592715,0.556707,0.556701,0.556704,0.999989,368,0.07298022989944555,0.8,0.8,0.07432036617385501,0.8,0.8,16.23,0.77,46,0.028858083942707276,2.8,1.0,0.03346460687011874,3.3,1.1,16.22,0.62,1.7962781141088924,1.799118114108911,352.1126760540313,0.10917790374490123,16.45932605155886,1.3981645865315087,1.426754586531696,34.977264777665226,0.07356580408696362,4.912525571289541
21619184,0.557343,0.55732,0.557332,0.999959,335,0.08066547232093729,10.1,2.3,0.0913507822862178,12.8,2.6,15.02,0.68,50,0.07097628226283159,7.4,2.5,0.08349302871401025,9.2,2.7,15.05,0.53,1.7942257982083882,1.8308657982086283,27.292576419035175,0.062475892940687956,11.620934965810184,1.7942721916612074,1.7984221916612346,240.96385542010813,0.04154575984947029,5.9889995325415715
21622547,0.574883,0.57488,0.574882,0.999995,256,0.03705893148723868,3.7,1.6,0.03419236522962306,3.5,1.6,14.56,0.72,50,0.02406712398260292,1.2,1.1,0.024605173190519133,1.4,1.1,14.57,0.53,1.7394858372525273,1.8175258372530385,12.813941568342502,0.10191329530118555,6.191295970858917,1.739508992008483,1.8088489920089372,14.42169022199955,0.033978737991675556,5.243523609102325
21629752,0.606131,0.606137,0.606134,1.00001,305,0.10132910507427102,0.8,0.9,0.10121571130744211,0.8,0.9,16.16,0.52,148,0.04233725204774753,1.7,1.0,0.041806636821450346,1.8,1.0,16.11,0.4,1.6498081310241146,1.720388131024577,14.168319637198199,0.08052624168648899,8.698572555086345,1.6497968866590687,1.6548418866591017,198.21605549919698,0.015444902510141923,8.170544393437893
