LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,LCtype,IndicatorType,ChiType,BE_score
21526640,0.686878,0.686883,0.6869,1.0,506,0.0413202209719356,1.3,0.9,0.0660105224808128,3.4,1.4,15.21,0.55,45,0.0514343663065053,2.4,1.4,0.05124979011245,2.6,1.4,15.14,0.44,1.4559,1.4898,29.5029,0.1004,15.8693,1.4558,1.5224,15.0195,0.0443,2.7198,0.11,1e-05,1,NaN,NaN,NaN
21548169,0.275788,0.275788,0.2758,1.0,560,0.058883001764209,1.4,1.1,0.243641521887726,19.4,3.9,15.15,0.43,90,0.0722333788674359,2.0,1.6,0.1135852330305576,10.5,2.8,15.2,0.32,3.626,3.6598,29.5465,0.0233,24.6589,1.2087,1.2615,18.9304,0.064,4.1323,0.11,0.0,1,NaN,NaN,NaN
21556651,0.614826,0.614808,0.6148,1.0,572,0.1146129047081425,6.5,1.8,0.141722047658144,11.6,2.2,15.55,0.66,46,0.0816656231751111,19.1,3.1,0.0864279630273317,17.3,3.3,15.62,0.49,1.6265,1.663,27.3523,0.0608,14.3024,0.8133,0.8209,131.7523,0.116,8.1209,0.17,3e-05,2,NaN,NaN,NaN
21574229,0.531469,0.531472,0.5315,1.0,373,0.0567249560728238,0.8,0.8,0.2197232324286125,8.6,2.1,16.19,1.01,46,0.0280021258555372,2.5,1.3,0.0761754872690699,23.2,2.9,16.29,0.77,1.8816,1.9422,16.5057,0.1155,13.7098,0.9408,0.9606,50.5306,0.1368,6.8868,0.24,1e-05,1,NaN,NaN,NaN
21577939,0.6326,0.632604,0.6326,1.0,504,0.0470016118659256,2.5,1.2,0.0470016118659256,2.5,1.2,15.17,0.65,45,0.0368328689137411,2.0,1.5,0.032876363268467,1.9,1.4,15.18,0.52,1.5808,1.6328,19.2197,0.0519,17.1963,0.7904,0.8091,53.4331,0.0804,4.0149,0.13,1e-05,1,NaN,NaN,NaN
21592715,0.556707,0.556701,0.5567,1.0,368,0.0729802298994455,0.8,0.8,0.0755586939350459,1.0,0.8,16.23,0.77,46,0.0288580839427072,2.8,1.0,0.0280891319434371,2.6,1.1,16.22,0.62,1.7963,1.7991,352.1127,0.1092,16.4593,1.3982,1.4268,34.9773,0.0736,4.9125,0.15,1e-05,1,NaN,NaN,NaN
21619184,0.557343,0.55732,0.5573,1.0,335,0.0806654723209372,10.1,2.3,0.1694484354782018,29.3,4.3,15.02,0.68,50,0.0709762822628315,7.4,2.5,0.0808847378965518,16.7,2.6,15.05,0.53,1.7942,1.8309,27.2926,0.0625,11.6209,1.7943,1.7984,240.9639,0.0415,5.989,0.15,4e-05,1,NaN,NaN,NaN
21622547,0.574883,0.57488,0.5749,1.0,256,0.0370589314872386,3.7,1.6,0.0654076114114471,26.6,2.8,14.56,0.72,50,0.0240671239826029,1.2,1.1,0.0389666423604184,6.3,1.8,14.57,0.53,1.7395,1.8175,12.8139,0.1019,6.1913,1.7395,1.8088,14.4217,0.034,5.2435,0.19,1e-05,1,NaN,NaN,NaN
21629752,0.606131,0.606137,0.6061,1.0,305,0.101329105074271,0.8,0.9,0.1726387616877537,2.1,1.2,16.16,0.52,148,0.0423372520477475,1.7,1.0,0.0815260988276691,7.5,1.7,16.11,0.4,1.6498,1.7204,14.1683,0.0805,8.6986,1.6498,1.6548,198.2161,0.0154,8.1705,0.12,1e-05,1,NaN,NaN,NaN
21640723,0.650454,0.650489,0.6505,1.0001,460,0.124758035460838,2.0,1.0,0.2145787224214557,4.8,1.4,16.27,0.6,40,0.0805307892534653,5.9,1.8,0.0912790688950524,6.3,2.0,16.42,0.39,1.5374,1.6067,14.4248,0.0604,5.2817,1.27,1.314,22.7144,0.113,8.2151,0.21,5e-05,1,NaN,NaN,NaN
21648266,0.56615,0.566151,0.5662,1.0,480,0.0310528569886683,2.2,1.2,0.2316181778527515,73.8,6.6,14.9,0.82,40,0.0230727838497517,2.1,1.2,0.0597937628891156,22.2,2.7,14.96,0.64,1.7663,1.8003,29.4421,0.0542,16.1974,0.9229,0.9426,50.8259,0.1142,4.5194,0.18,0.0,1,NaN,NaN,NaN
21650357,0.263574,0.263576,0.2636,1.0,500,0.1633150192568762,0.7,0.8,1.4305752463317778,4.6,2.2,16.53,0.39,40,0.0429544367009343,0.8,0.8,0.0943949245670394,5.6,2.0,16.65,0.33,3.794,3.8279,29.529,0.0417,30.4062,1.003,1.0241,47.3821,0.1211,7.2307,0.06,1e-05,1,NaN,NaN,NaN
21684795,0.633632,0.633639,0.6336,1.0,300,0.1537118153749581,0.6,0.7,0.21555949620831,1.0,0.9,16.68,0.38,147,0.0781764129354106,1.5,1.3,0.1007068172541202,2.4,1.5,16.62,0.3,1.5782,1.6489,14.1543,0.0827,6.4153,1.5782,1.6284,19.9045,0.0227,8.3866,0.08,1e-05,1,NaN,NaN,NaN
21688272,0.304803,0.30479,0.3048,1.0,263,0.100851854526535,10.4,2.3,0.0943141204280974,11.0,2.1,14.86,0.43,85,0.0502283127630331,3.4,1.5,0.1341447787969452,14.0,3.3,14.97,0.38,3.2808,3.3515,14.1493,0.0264,16.9207,1.6405,1.6617,47.0367,0.0233,6.6007,0.05,4e-05,1,NaN,NaN,NaN
21719768,0.533555,0.533571,0.5336,1.0,269,0.1022392783455237,1.1,1.1,0.230848330817678,6.0,1.6,15.99,0.81,72,0.0260057433110493,1.1,1.0,0.0448845028093963,6.9,1.8,16.07,0.7,1.8742,1.942,14.7591,0.0692,9.4257,1.8742,1.8771,343.6426,0.0482,10.3395,0.11,3e-05,1,NaN,NaN,NaN
21742308,0.716002,0.716022,0.716,1.0,256,0.1250632560104244,2.6,1.3,0.1282820429660349,2.7,1.3,15.76,0.54,96,0.0342357222275609,1.4,1.1,0.038995029306047,3.1,1.3,15.73,0.43,1.3966,1.4335,27.1518,0.0478,6.341,1.3966,1.3994,353.9823,0.0531,16.6937,0.11,3e-05,1,NaN,NaN,NaN
21753974,0.527854,0.527856,0.5279,1.0,260,0.0404717822580243,4.8,1.8,0.2787619939789856,141.2,6.2,14.62,0.91,41,0.0293678745720948,2.1,1.8,0.0530398693931267,34.3,3.6,14.66,0.74,1.8945,1.95,18.0002,0.0713,8.5522,0.8918,0.8947,348.4321,0.1081,4.808,0.17,0.0,1,NaN,NaN,NaN
21806402,0.592081,0.592104,0.5921,1.0,592,0.0879689727833538,7.4,1.6,0.1074432594545373,10.9,1.8,15.33,0.55,43,0.1092425022892607,22.2,4.1,0.1032463872996815,22.0,3.8,15.37,0.48,1.689,1.7228,29.5902,0.0515,13.4738,0.8444,0.8747,32.9707,0.1147,4.7909,0.07,4e-05,1,NaN,NaN,NaN
21864884,0.622468,0.622468,0.6225,1.0,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6065,1.6404,29.4985,0.0834,17.3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NaN,NaN,NaN
21869616,0.518196,0.518199,0.5182,1.0,599,0.1097843206526721,5.0,1.4,0.1066230370359699,4.9,1.4,15.96,0.93,45,0.0634969762436027,23.8,3.1,0.0616064170180486,23.2,3.1,16.04,0.73,1.9298,1.9663,27.386,0.0864,15.2307,0.9272,0.9651,26.3992,0.1618,5.1794,0.2,1e-05,1,NaN,NaN,NaN
21874209,0.611295,0.611286,0.6113,1.0,593,0.1208120227730747,17.9,2.5,0.1117883114105589,18.3,2.4,15.12,0.59,44,0.0565840792102136,9.3,3.2,0.0502576123666656,10.9,3.0,14.96,0.68,1.6359,1.6698,29.4985,0.0793,16.2134,0.818,0.8364,54.1565,0.1554,7.9206,0.09,1e-05,1,NaN,NaN,NaN
21879209,0.502716,0.502715,0.5027,1.0,555,0.0530959933600915,0.6,0.8,0.0931542197242277,3.9,1.1,16.1,1.01,45,0.0213227840193754,1.9,1.0,0.0253424332242537,1.7,1.1,16.15,0.81,1.9892,1.996,147.6015,0.1223,18.7896,0.9996,1.0127,76.2777,0.2145,7.7291,0.2,0.0,2,NaN,NaN,NaN
21907874,0.536115,0.536121,0.5361,1.0,541,0.1254530740193174,10.5,2.0,0.1464912961592621,12.9,2.2,15.53,0.59,7,9.62156820504856e-06,0.0,0.0,4.434906357832391e-06,0.0,0.1,-15.49,62.71,1.8653,1.934,14.5423,0.054,17.4388,0.013,0.013,0.0,154529.2776,1996.8553,62.12,1e-05,1,NaN,NaN,NaN
21924353,0.582279,0.999308,0.7908,1.7162,321,0.0808280493078767,3.4,1.2,0.4282972162213811,29.5,4.3,15.78,0.82,33,0.0007340376431584,54.5,6.2,0.4645156710160291,67.1,10.3,-69.78,137.03,1.7174,1.7879,14.1784,0.077,5.9361,1.0007,1.0258,39.8406,0.1867,3.79,136.21,0.52735,1,NaN,NaN,NaN
21945241,0.472332,0.472334,0.4723,1.0,404,0.0721902270523341,1.1,0.9,0.1865035217610487,7.7,1.8,16.23,1.1,49,0.023825212674224,3.1,0.9,0.0711516926765597,28.9,2.6,16.44,0.85,2.1172,2.1544,26.8637,0.0569,10.4838,1.0586,1.0781,51.2821,0.1371,7.4161,0.25,0.0,2,NaN,NaN,NaN
21947560,0.480496,0.480497,0.4805,1.0,322,0.0778603444944146,12.7,2.5,0.0899914465499983,15.9,2.7,14.89,0.76,60,0.0457259171211426,25.5,2.9,0.0484104635926882,27.1,3.1,14.83,0.77,2.0812,2.119,26.4306,0.0325,6.8567,1.0786,1.1179,25.4647,0.0583,5.8731,0.01,0.0,1,NaN,NaN,NaN
21948046,0.555006,0.555008,0.555,1.0,386,0.0427879677398499,1.1,1.0,0.0493955680764664,2.0,1.1,15.46,0.91,57,0.0175526292791486,1.0,0.8,0.019468837183524,1.7,0.9,15.52,0.73,1.8018,1.8384,27.3448,0.0734,8.8285,1.8018,1.8656,15.658,0.0381,5.3676,0.18,0.0,1,NaN,NaN,NaN
21948290,0.511127,0.511115,0.5111,1.0,354,0.101148769220036,11.9,2.3,0.1708076490760992,38.8,2.7,15.39,0.76,57,0.063604733045984,12.5,2.5,0.0581762935205419,14.7,2.4,15.41,0.64,1.9565,1.9796,43.2339,0.0612,8.8706,0.6522,0.6631,91.617,0.0881,4.7054,0.12,2e-05,1,NaN,NaN,NaN
21948919,0.584462,0.584462,0.5845,1.0,396,0.0626117179264296,4.7,1.8,0.1481285925836084,42.2,3.4,14.9,0.59,47,0.0355638560511535,3.8,1.6,0.0348862873336437,10.0,1.6,14.86,0.52,1.711,1.7138,357.7818,0.0661,14.2209,1.711,1.7154,225.9887,0.0599,6.7273,0.07,0.0,2,NaN,NaN,NaN
21966412,0.684606,0.684615,0.6846,1.0,289,0.098184344134034,1.0,0.7,0.0977772541886506,1.1,0.8,15.97,0.35,60,0.0362945119912625,1.1,0.9,0.0388544561623251,1.3,0.9,15.86,0.3,1.4607,1.4887,35.6633,0.054,10.4036,1.4607,1.4822,46.3929,0.0347,6.5404,0.05,1e-05,1,NaN,NaN,NaN
21967825,0.540607,0.5406,0.5406,1.0,263,0.1195907292950761,6.7,1.8,0.1224180097839736,7.3,1.8,15.58,0.63,53,0.0427761078743749,2.8,2.1,0.0427761078743749,2.8,2.1,15.53,0.69,1.8498,1.9263,13.0736,0.0904,8.2069,1.8498,1.9261,13.1027,0.0608,5.3667,0.06,1e-05,1,NaN,NaN,NaN
21986725,0.626306,0.626308,0.6263,1.0,506,0.0270100208919037,9.2,1.5,0.0274793237945391,10.0,1.6,14.42,0.93,37,0.0153400215518272,1.2,1.0,0.0159173215944232,1.0,1.0,14.44,0.73,1.5967,1.6306,29.4985,0.0769,12.5278,0.406,0.4106,219.2982,0.152,3.6463,0.2,0.0,1,NaN,NaN,NaN
21991284,0.629142,0.629129,0.6291,1.0,501,0.0968511808083979,0.7,0.8,0.2083160064231046,3.4,1.3,16.1,0.44,76,0.0475421839501741,2.6,1.4,0.0532702912179374,2.8,1.5,16.02,0.4,1.5895,1.6234,29.4551,0.0569,13.5848,1.5895,1.6106,47.4947,0.0488,6.4209,0.04,2e-05,1,NaN,NaN,NaN
22000485,0.571628,0.571632,0.5716,1.0,256,0.0594000254232134,2.4,1.5,0.1707913685205224,17.6,3.3,15.27,0.76,35,0.0332605259921722,2.3,1.6,0.0349067963907063,10.9,1.6,15.31,0.55,1.7494,1.7522,357.7818,0.2132,14.3621,0.7475,0.7636,61.8238,0.2408,6.9559,0.21,1e-05,1,NaN,NaN,NaN
22034371,0.530768,0.530754,0.5308,1.0,268,0.0648060291772126,3.5,1.3,0.1618972522786802,20.6,2.6,15.6,1.03,81,0.0279602286809958,2.2,1.1,0.1289144890996547,79.2,3.9,15.72,0.74,1.8841,1.9001,62.383,0.0866,8.1233,1.8841,1.9434,16.8577,0.0495,10.7271,0.29,3e-05,1,NaN,NaN,NaN
22060182,0.614377,0.614377,0.6144,1.0,398,0.162175519158394,1.0,0.8,0.1713163459920442,1.1,0.9,16.48,0.45,84,0.0404227605227585,1.4,0.8,0.0700581353848632,3.0,1.5,16.46,0.39,1.6277,1.6305,356.5062,0.0463,8.3798,1.6277,1.6414,72.5953,0.0276,9.9088,0.06,0.0,2,NaN,NaN,NaN
22070388,0.692101,0.692099,0.6921,1.0,258,0.0607295345777231,1.5,1.0,0.0590452570570043,1.5,1.0,15.44,0.66,96,0.0269861245494028,1.0,1.0,0.0264097204664101,1.0,1.0,15.49,0.48,1.4449,1.5126,14.7634,0.1151,3.2564,1.4449,1.4701,39.7062,0.0202,8.6933,0.18,0.0,1,NaN,NaN,NaN
22090614,0.592153,0.59215,0.5922,1.0,499,0.037261533796479,1.4,1.0,0.1662064027932468,35.7,3.1,15.33,1.05,37,0.0169623106390228,1.7,1.3,0.0234942350492859,5.2,1.6,15.4,0.88,1.6888,1.7226,29.5465,0.0552,10.3967,1.001,1.0065,181.4882,0.2387,5.3859,0.17,1e-05,1,NaN,NaN,NaN
22181333,0.343706,0.343706,0.3437,1.0,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9095,2.9433,29.529,0.0484,21.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NaN,NaN,NaN
22186695,0.503655,0.503653,0.5037,1.0,488,0.0932318848508526,3.2,1.1,0.2302160869422739,12.8,2.4,16.0,0.88,35,0.0433230597693212,4.2,1.5,0.0508047744686434,7.0,2.1,16.15,0.61,1.9855,1.9941,116.144,0.0974,9.1611,1.0001,1.0035,295.421,1.1517,32.3527,0.27,0.0,1,NaN,NaN,NaN
22198122,0.284805,0.284807,0.2848,1.0,476,0.1311922420145263,0.8,0.8,0.1481417080506893,1.1,0.9,16.34,0.38,36,0.0354752231587711,0.7,0.6,0.0416417035437646,0.9,0.7,16.4,0.31,3.5112,3.5451,29.4985,0.0311,29.298,1.1704,1.1806,98.1836,0.0824,4.4653,0.07,1e-05,1,NaN,NaN,NaN
22198858,0.658182,0.65818,0.6582,1.0,632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5193,1.5532,29.5072,0.0442,11.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,NaN,NaN,NaN
22243579,0.573636,0.573633,0.5736,1.0,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7433,1.7461,355.2398,0.077,10.3127,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2,NaN,NaN,NaN
22244513,0.604149,0.604077,0.6041,0.9999,330,0.1851508737953517,9.2,2.5,0.2783187124188429,21.3,3.5,15.54,0.45,56,0.1066381182689034,16.2,3.6,0.1479826339927663,18.1,4.9,15.47,0.42,1.6552,1.6951,25.0627,0.0391,8.1595,1.6553,1.6587,302.5719,0.0394,5.3408,0.03,0.00012,1,NaN,NaN,NaN
22276476,0.309604,0.309604,0.3096,1.0,329,0.096525551652186,1.5,1.0,0.1112024105715549,1.8,1.1,15.68,0.31,58,0.0573258696313816,1.3,1.1,0.0482426938164347,1.2,0.9,15.81,0.26,3.2299,3.2328,353.3569,0.0435,15.8934,1.615,1.6244,106.1571,0.0364,5.5773,0.05,0.0,1,NaN,NaN,NaN
22283909,0.576172,0.576175,0.5762,1.0,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7356,1.7384,352.7337,0.0348,8.9697,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2,NaN,NaN,NaN
22309292,0.575163,0.575161,0.5752,1.0,302,0.0526254423451872,0.6,0.7,0.150867002998351,7.2,1.4,15.86,0.91,79,0.0301075190581813,1.5,1.4,0.0507206042361628,20.3,2.3,15.98,0.72,1.7386,1.7957,17.5285,0.0369,6.6924,1.7386,1.7415,355.8719,0.069,16.5949,0.19,0.0,1,NaN,NaN,NaN
22315266,0.618241,0.618247,0.6182,1.0,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6175,1.6514,29.5116,0.0774,13.5873,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2,NaN,NaN,NaN
22319996,0.479505,0.479495,0.4795,1.0,514,0.0876216422083512,20.6,2.6,0.1023731949618731,25.7,2.8,15.02,0.85,37,0.0673878065207114,25.0,4.3,0.0697294609499239,24.1,4.3,15.15,0.73,2.0855,2.1255,24.9969,0.037,14.1393,1.0855,1.1293,22.8128,0.162,5.072,0.12,2e-05,1,NaN,NaN,NaN
22345256,0.609943,0.60994,0.6099,1.0,287,0.1468679264072054,2.4,1.1,0.2211793085049032,3.9,1.6,16.31,0.68,81,0.0536711919736944,2.1,1.5,0.1085803147432894,9.9,2.3,16.34,0.55,1.6395,1.6651,39.0701,0.0459,5.287,1.6395,1.6581,53.6913,0.0204,7.6821,0.13,0.0,1,NaN,NaN,NaN
22346514,0.606105,0.606121,0.6061,1.0,309,0.0819513635841833,1.4,1.0,0.0814697969884711,1.5,1.0,15.69,0.53,29,0.0447427618538002,1.6,1.2,0.0625601006846381,3.7,1.5,15.59,0.51,1.6499,1.7206,14.1483,0.1142,9.585,0.2157,0.2224,147.8197,1.8831,3.4958,0.02,3e-05,2,NaN,NaN,NaN
22392699,0.540048,0.540054,0.5401,1.0,279,0.05677923047364,1.1,0.9,0.259615313197469,15.9,2.4,15.66,0.95,82,0.0296433945439807,1.4,1.2,0.1070058247937534,26.8,3.3,15.77,0.7,1.8517,1.9272,13.2354,0.0694,11.2465,1.8517,1.9178,15.1183,0.0348,6.5982,0.25,1e-05,1,NaN,NaN,NaN
22424347,0.56792,0.567923,0.5679,1.0,505,0.037560263339005,0.8,0.9,0.085359507466361,9.7,1.6,15.56,1.04,37,0.0239924769367577,2.0,1.4,0.0304156567883063,7.6,2.0,15.66,0.8,1.7608,1.7947,29.4942,0.0758,17.0464,0.2419,0.2487,145.7726,0.5744,3.6016,0.24,1e-05,1,NaN,NaN,NaN
22489941,0.455694,0.455698,0.4557,1.0,441,0.0529573952600882,2.2,1.3,0.0591122018466834,3.8,1.4,15.32,1.11,46,0.026887309250082,5.1,2.0,0.0283071491908486,5.8,1.9,15.49,0.96,2.1945,2.2283,29.5639,0.0768,12.1945,1.1918,1.2375,21.8914,0.054,3.4391,0.15,1e-05,1,NaN,NaN,NaN
22515281,0.29078,0.290784,0.2908,1.0,508,0.1536746968243275,1.1,1.1,0.5157373276361369,5.1,2.2,16.0,0.29,36,0.0699546468682344,1.8,1.2,0.1028670814744561,3.0,1.6,16.01,0.26,3.439,3.4729,29.4898,0.0229,23.0535,1.0017,1.0162,68.7994,0.1097,5.383,0.03,1e-05,2,NaN,NaN,NaN
22517148,0.339061,0.339061,0.3391,1.0,421,0.1007633586247297,1.6,1.1,1.5859960850088626,16.5,4.9,15.68,0.36,38,0.0615636701144176,1.1,1.3,0.1328981794218686,6.5,2.8,15.67,0.26,2.9493,2.9833,29.4681,0.0339,19.2398,1.0013,1.0294,35.6062,0.2829,4.6608,0.1,0.0,1,NaN,NaN,NaN
22517285,0.65248,0.652492,0.6525,1.0,448,0.033394109347159,1.2,0.9,0.0713704218506059,8.9,1.5,15.35,0.91,35,0.0150597599369615,0.7,0.9,0.0174049638814312,1.1,1.1,15.41,0.7,1.5326,1.5923,16.7631,0.0491,9.648,1.0004,1.0035,317.4603,0.1848,9.31,0.21,2e-05,1,NaN,NaN,NaN
22518189,0.774108,0.774103,0.7741,1.0,433,0.1410834581847696,13.1,2.6,0.1456915598749147,13.3,2.6,14.86,0.35,38,0.0315230924853366,1.2,0.8,0.0322222772657306,1.1,0.9,14.81,0.29,1.2918,1.3258,29.4594,0.0849,12.7522,1.0022,1.0196,57.6037,0.1562,5.7337,0.06,1e-05,1,NaN,NaN,NaN
22518636,0.283996,0.283998,0.284,1.0,546,0.1065284993191606,3.5,1.8,0.121310236357939,5.6,2.0,15.32,0.43,71,0.0670090907993442,5.7,1.9,0.0650531222834563,5.4,1.9,15.38,0.34,3.5212,3.5551,29.5029,0.0308,21.3104,2.0049,2.0637,16.9952,0.0353,4.9125,0.09,1e-05,2,NaN,NaN,NaN
22529369,0.509969,0.509971,0.51,1.0,518,0.0515954028095246,0.7,0.7,0.2256541226988468,12.6,2.2,16.07,1.04,36,0.0144500401737679,0.8,0.7,0.0372710292130667,9.8,1.4,16.13,0.92,1.9609,1.9818,47.7555,0.0613,10.3745,0.9997,1.0029,306.7485,0.1306,5.8242,0.12,0.0,1,NaN,NaN,NaN
22530805,0.624472,0.624474,0.6245,1.0,459,0.0717805492245489,1.0,0.9,0.1433826768341537,3.7,1.4,15.67,0.38,36,0.0374042166537323,1.1,0.9,0.0455545528951873,2.4,1.1,15.56,0.37,1.6014,1.6353,29.4898,0.0678,13.8781,0.8007,0.834,30.0571,0.1284,3.6787,0.01,0.0,2,NaN,NaN,NaN
22542105,0.574095,0.57411,0.5741,1.0,537,0.080186074377766,19.7,3.2,0.0766175888429523,20.0,2.9,14.51,0.56,45,0.0557038561083322,5.1,1.5,0.0624215316919863,5.8,1.7,14.43,0.42,1.7419,1.7757,29.5334,0.0495,13.558,0.7391,0.742,349.0401,0.2319,9.4961,0.14,3e-05,2,NaN,NaN,NaN
22542640,0.425976,0.425966,0.426,1.0,586,0.188326679068487,3.2,1.5,0.3190615521377004,5.2,2.0,15.89,0.33,46,0.1097375828032792,16.1,2.8,0.1378279770495037,11.7,3.0,15.86,0.32,2.3475,2.3814,29.5421,0.019,15.8685,0.7825,0.7916,109.589,0.0781,4.9985,0.01,2e-05,1,NaN,NaN,NaN
22571231,0.612483,0.612486,0.6125,1.0,500,0.0570447476197028,1.2,1.0,0.0723609310374723,3.0,1.2,15.56,0.64,47,0.0336568906727095,1.3,1.1,0.0417890528573595,2.4,1.4,15.54,0.51,1.6327,1.6692,27.3673,0.0759,16.5295,0.6301,0.6516,46.6309,0.119,6.73,0.13,0.0,1,NaN,NaN,NaN
22597768,0.594145,0.594138,0.5941,1.0,334,0.0461906452422491,1.5,0.9,0.1592832429117804,23.5,2.7,15.66,0.89,56,0.0242396485003319,2.2,1.2,0.0407892609915064,7.8,2.0,15.76,0.68,1.6831,1.717,29.4898,0.0846,13.1697,1.6831,1.7081,39.96,0.0475,6.5939,0.21,1e-05,1,NaN,NaN,NaN
22601072,0.333353,1.000395,0.6669,3.001,343,0.0575966030956324,4.0,1.2,0.7062798901078505,49.1,7.5,15.58,1.01,55,0.0018130545897409,29.0,3.8,0.3510611278193167,116.2,10.8,-11.86,28.24,2.9998,3.0026,357.1429,0.1163,33.5656,0.9996,1.0027,324.6753,0.5068,25.953,27.23,1.00021,2,NaN,NaN,NaN
22603370,0.409639,0.409634,0.4096,1.0,336,0.1611104724059226,0.8,0.8,0.5112838405830893,3.6,1.9,16.61,0.35,113,0.0947086177780254,1.8,1.3,0.140362960132019,4.8,2.0,16.6,0.25,2.4412,2.4777,27.356,0.0286,11.0328,2.4412,2.5341,10.7654,0.0165,7.1676,0.1,1e-05,1,NaN,NaN,NaN
22624786,0.612987,0.612984,0.613,1.0,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6314,1.6679,27.3748,0.0505,11.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,NaN,NaN,NaN
22632472,0.642078,0.642081,0.6421,1.0,281,0.0798450272224704,0.7,0.8,0.1069001044438298,1.1,0.9,16.13,0.6,58,0.0303830603275517,0.7,0.9,0.0382559744622931,1.2,1.1,16.07,0.44,1.5574,1.628,14.1663,0.0495,6.1489,1.5574,1.5792,45.9031,0.0333,5.8374,0.16,0.0,2,NaN,NaN,NaN
22639551,0.661227,0.661226,0.6612,1.0,298,0.0479571347987086,4.9,2.0,0.0785393264344029,20.4,3.0,14.24,0.56,59,0.0262570300632064,1.8,1.0,0.0383077436128595,4.6,1.5,14.23,0.46,1.5123,1.5315,52.233,0.0721,9.345,1.5123,1.5341,45.9453,0.0535,8.2258,0.1,0.0,1,NaN,NaN,NaN
22656422,0.606281,0.606339,0.6063,1.0001,473,0.1000975491855635,1.9,1.2,0.1409450976071933,2.9,1.6,15.99,0.65,37,0.025652007768735,0.5,1.0,0.0279249425945181,1.3,1.1,16.0,0.59,1.6494,1.6833,29.4811,0.088,11.408,0.6463,0.6538,133.9585,0.1865,4.1127,0.06,0.0001,1,NaN,NaN,NaN
22656713,0.583485,0.583487,0.5835,1.0,458,0.0629096050061811,0.7,0.8,0.0799337127929031,1.8,0.9,16.12,0.68,36,0.0303239943380809,1.0,0.9,0.0299458529669509,1.2,0.9,16.12,0.5,1.7138,1.7477,29.5029,0.0724,12.4555,1.0024,1.0177,65.3595,0.1425,6.7499,0.18,0.0,2,NaN,NaN,NaN
22660510,0.545501,0.545498,0.5455,1.0,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8332,1.867,29.5421,0.08,11.1958,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1,NaN,NaN,NaN
22678238,0.566114,0.566115,0.5661,1.0,312,0.0510083967291999,2.6,1.4,0.0786569538307577,10.1,1.9,15.18,1.13,76,0.0265546921623772,2.9,1.4,0.036073225323031,8.1,1.9,15.37,0.83,1.7664,1.8372,14.1333,0.0519,5.209,1.7664,1.7693,349.0401,0.0786,18.0936,0.3,0.0,1,NaN,NaN,NaN
22682678,0.573843,0.573842,0.5738,1.0,267,0.0622096017345491,1.1,0.9,0.1697378074591214,6.4,2.1,15.8,0.79,78,0.0297361591693041,2.0,1.1,0.0825585686361601,22.0,2.3,15.89,0.61,1.7426,1.8104,14.7504,0.0573,4.4645,1.7426,1.7947,19.2215,0.0213,6.9387,0.18,0.0,1,NaN,NaN,NaN
22705180,0.487561,0.487564,0.4876,1.0,317,0.0430148784445404,0.9,0.9,0.1914684978101115,16.1,2.7,15.67,1.11,19,0.0069335186382796,0.4,0.3,0.0042510538639212,1.1,0.5,15.81,0.78,2.051,2.0752,41.3907,0.0835,7.0724,0.8141,0.817,347.2222,0.8068,4.5815,0.33,1e-05,2,NaN,NaN,NaN
