LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,LC_type
5790128,0.547275,0.547273,0.5473,1.0,291,0.07643018428668,0.8,0.7,0.1742265664749224,3.0,1.3,16.2,0.89,131,0.0296770621108312,1.9,1.2,0.0550265636215309,19.0,1.9,16.28,0.67,1.8272344095817277,1.8300394095817456,356.5062388568445,0.0721350581065184,8.957052168142594,1.827250478968147,1.8301304789681656,347.2222222199475,0.0454144435020906,12.646378349171888,1
5791005,0.583054,0.583051,0.5831,1.0,202,0.0441926507793532,1.2,0.9,0.0898272541463197,3.7,1.6,15.31,0.72,71,0.0231157154028412,1.6,1.1,0.0868016693542435,35.8,3.3,15.33,0.56,1.7151059884547717,1.71791598845479,355.87188611866503,0.1475582626525114,7.734261807001941,1.7150977162773815,1.7179627162774005,349.0401396137692,0.0486208858615944,10.274940387385342,1
5797095,0.549067,0.548999,0.549,0.9999,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8212725756983936,1.889102575698838,14.742739200846952,0.1046078975368875,8.80859962345078,0.0,0.0,0.0,0.0,0.0,1
5835578,0.691479,0.691439,0.6915,0.9999,154,0.0574289941365384,2.5,1.4,0.0670842250140831,5.9,1.8,14.24,0.35,57,0.0455774786320489,2.2,1.2,0.070547504693291,11.2,1.8,14.18,0.3,1.446175353533726,1.449075353533745,344.8275862046375,0.1290004570363577,8.351310863930266,1.4462808080990643,1.449135808099083,350.26269702047244,0.050873752735281,8.387415127232481,1
5839006,0.612857,0.612857,0.6129,1.0,256,0.0930085942485589,1.5,0.8,0.1528970709023764,2.7,1.3,15.86,0.46,57,0.0311992779601411,1.6,0.9,0.0587284282464977,8.9,1.6,15.88,0.4,1.6317016797193098,1.6634216797195176,31.52585119777581,0.0642057611578842,7.731654468867119,1.6317019679788485,1.6376619679788875,167.78523489822967,0.0341780873481197,5.068410442851838,1
5844704,0.530367,0.530401,0.5304,1.0001,197,0.1198942695966973,1.9,1.5,0.1848375952237479,4.6,1.7,15.92,0.97,121,0.0524008257004346,11.0,1.8,0.0523123385046904,11.0,1.7,16.13,0.56,1.8854873372131504,1.9387323372134997,18.78110620703256,0.0793476779389953,4.364077183813312,1.8853712758258592,1.944056275826244,17.040129504872606,0.0422188040403419,9.02332100212744,1
5851959,0.572973,0.572976,0.573,1.0,186,0.0561229815748664,2.0,1.2,0.1100842911835129,13.1,2.0,15.0,0.69,61,0.027094383298634,1.6,1.4,0.0371213355421267,5.4,1.9,14.99,0.59,1.7452844270769452,1.7524744270769923,139.08205841355337,0.096903409683208,5.653238831988651,1.7452732256451,1.7480782256451184,356.5062388568445,0.0418949849360664,7.245111059791813,1
5859332,0.612041,0.612046,0.612,1.0,206,0.0576643987125187,1.3,1.1,0.1711861921142148,9.2,2.1,15.37,0.94,62,0.019141251252827,2.2,1.3,0.0456398202153732,78.1,3.0,15.41,0.76,1.633877523695988,1.7093225236964822,13.254688846092504,0.0891914212558044,4.683787079767594,1.633849549364951,1.63674954936497,344.8275862046375,0.089285179152562,10.915192214752455,1
5876590,0.706916,0.706925,0.7069,1.0,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4145946527649438,1.4485996527651666,29.407440082148177,0.0546650531963845,11.280820860982498,0.0,0.0,0.0,0.0,0.0,1
5895287,0.539169,0.539185,0.5392,1.0,522,0.0953663155453932,5.2,1.7,0.1776140311812703,21.1,2.6,15.53,0.75,45,0.0706433938704408,13.4,2.9,0.0740476865401576,13.2,3.2,15.65,0.52,1.8547076136475444,1.8886526136477668,29.459419649239912,0.0688622021657288,14.042639259327904,1.854658754501625,1.8773287545017736,44.11116012322227,0.0533094864234058,5.013332432786844,1
5896424,0.647187,0.647187,0.6472,1.0,537,0.0956961751562177,1.0,0.8,0.1096710887274297,1.2,0.9,16.01,0.43,45,0.0318337081461303,1.5,1.0,0.0321327190099826,1.7,0.9,15.99,0.37,1.545147946153011,1.5790229461532332,29.52029520275864,0.0721427728591721,16.305316198238287,1.5451517554359615,1.6130867554364068,14.719952896054298,0.0637116464089009,3.966575198081985,1
5904405,0.604942,0.553969,0.5795,0.9157,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6530514069761697,1.684421406976375,31.877590053983067,0.070938043178334,5.9726829721996,0.0,0.0,0.0,0.0,0.0,1
5905370,0.598621,0.598622,0.5986,1.0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.670504796027724,1.717424796028031,21.31287297513744,0.0730441957036217,5.159336901240247,2.9991490851321085,3.002344085131988,312.98904539526063,0.0527278167983642,6.77861306196397,1
5921648,0.603982,0.965379,0.7847,1.5984,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6556797910420848,1.6963447910423513,24.591171769173705,0.0903819096361169,6.825314933242465,1.6556950587752244,1.6848750587754155,34.27004797784266,0.13315246086387,7.238394609394882,1
5931160,0.6647,0.664704,0.6647,1.0,587,0.0511306764252143,0.9,0.8,0.0511306764252143,0.9,0.8,15.17,0.35,45,0.0464321930038345,1.0,1.0,0.0501109555152633,1.1,1.1,15.1,0.26,1.5044379565617791,1.538287956562001,29.542097488728174,0.0821539028187585,14.534473256866924,1.504413029732134,1.5162480297322116,84.49514152880852,0.0544601018994079,5.8320187784107285,1
5949224,0.535226,0.535227,0.5352,1.0,571,0.1138158757439199,5.4,1.5,0.1565149173374845,11.2,1.8,15.73,0.76,40,0.04333088860623,4.3,2.1,0.0677303756319117,6.3,2.7,15.8,0.65,1.8683694071370067,1.9022294071372283,29.53337271097013,0.0360002176146337,12.48481438508645,1.8684236528692684,1.9355686528697085,14.893141708145786,0.1258876072063975,8.673795402725986,1
5969557,0.301446,0.499353,0.4004,1.6565,398,0.3442731789849999,3.2,1.6,1.5081961441982423,5.6,2.9,16.33,0.33,46,0.0001343584653332,28.4,4.7,0.3914269776318562,30.7,5.6,-526.56,545.26,3.317341753279479,3.352476753278149,28.461647930492607,0.0067745917960818,14.363806305042166,2.002590105176805,2.005455105176824,349.04013961374216,0.0547030535340999,6.947795818526145,2
5974119,0.366063,0.366057,0.3661,1.0,604,0.2001230849387067,1.1,1.0,0.8173950546400005,4.6,2.2,16.42,0.35,45,0.0954168810710705,6.2,1.9,0.1449399815638424,9.8,2.9,16.35,0.3,2.731771657282735,2.765606657281454,29.555194326521583,0.033003232610961,22.23138002805316,2.731821944015977,2.818671944012689,11.51410477878938,0.038484635364773,7.06308978062363,2
5977769,0.555959,0.555954,0.556,1.0,359,0.0952750800536458,1.7,1.1,0.1576165132565921,5.4,1.8,16.04,0.82,47,0.045649760154634,10.1,2.0,0.0710309396681103,22.7,3.2,16.23,0.69,1.798692432152532,1.8324974321527532,29.581422866246083,0.0351773291415464,10.250964630945283,1.7987087430900972,1.8765687430906075,12.843565373663612,0.0678815642690911,4.286312357564976,1
5978478,0.476748,0.476747,0.4767,1.0,619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.097543528245964,2.144948528246274,21.09482122125185,0.0494706225934892,24.798934445407227,0.999841640001011,1.033461640001231,29.74419988082844,0.1819450452524391,5.499009398985779,1
6022777,0.495745,0.495724,0.4957,1.0,572,0.0531047059210001,8.2,1.6,0.2354235075894546,67.7,5.7,15.19,1.01,51,0.0296719343208933,6.4,1.8,0.0462867653190085,10.7,2.5,15.41,0.76,2.0171649908541798,2.0243749908542266,138.69625520020094,0.0572028686941771,13.004203076627435,2.002401427559916,2.017301427560013,67.11409395929186,0.1332424657393529,12.052857236978062,1
6027467,0.647894,0.647898,0.6479,1.0,575,0.1076786486889351,6.6,1.6,0.1002400331855669,6.9,1.6,15.27,0.41,51,0.0412520502472605,1.0,1.0,0.0413963924570917,1.0,1.0,15.25,0.27,1.543462250042835,1.5801572500430754,27.25166916455781,0.0263034885069911,7.967244094091279,1.5434466364029455,1.5655616364030904,45.21817770714216,0.0302129852963554,3.5177039685929614,1
6059165,0.314682,0.314732,0.3147,1.0002,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1778081703894694,3.326533170383839,6.723819129519971,0.0139717566644542,5.319498690088914,0.0,0.0,0.0,0.0,0.0,2
6077741,0.323789,0.999777,0.6618,3.0877,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.088432177442722,3.125072177441335,27.292576420247208,0.0301325911567232,9.492956575519573,0.0,0.0,0.0,0.0,0.0,2
6095278,0.493218,0.49322,0.4932,1.0,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0275015899237507,2.0522065899239124,40.477636105786594,0.0858756864960897,12.958480243862992,0.5469476457376449,0.5514126457376741,223.9641657320154,62.47536254499733,79.62369791419297,1
6102373,0.587296,0.587293,0.5873,1.0,189,0.1239397001632868,0.7,0.8,0.1392474717661825,0.7,0.9,16.47,0.58,46,0.0476773190066174,2.6,1.2,0.0456004590127639,2.9,1.1,16.42,0.41,1.7027175092317894,1.720977509231909,54.764512595479125,0.0309948579595579,5.748913782104361,1.7027501889346135,1.705845188934634,323.1017770576571,0.066484992345407,6.759181571950726,1
6127356,0.520626,0.520633,0.5206,1.0,329,0.0575817813876714,6.9,1.5,0.1266693593191978,34.3,2.9,15.06,0.82,109,0.0524325378979709,8.4,2.3,0.0427037848902762,13.5,1.9,15.19,0.59,1.9207635920695945,2.00260859207013,12.21821736200686,0.1149650256834221,17.524416687694774,1.0005060096715257,1.0401760096717854,25.20796571700148,0.0938580388919262,3.708132306691724,1
6153728,0.278054,0.278052,0.2781,1.0,259,0.1390293779883568,1.8,1.3,3.0212873506843243,13.3,4.0,15.48,0.32,59,0.0481958800399204,1.3,1.1,0.2382140079964112,27.3,4.6,15.47,0.27,3.596420868658032,3.667030868655359,14.162299958049251,0.0240648641335671,14.165297382136064,1.7982401231709726,1.8548051231713432,17.67877662854148,0.0353107549382878,6.035070341343064,2
6159569,0.340561,0.34056,0.3406,1.0,280,0.1079044097618869,3.6,1.7,0.5110552882989267,29.9,5.2,14.91,0.33,59,0.0450974089847084,1.4,1.1,0.1034439131308495,9.7,2.9,14.96,0.26,2.9363321940436213,3.0069371940409484,14.163302882768328,0.0477873903960727,16.421364410421752,1.0004828861208164,1.0047428861208445,234.74178403602085,0.08063770877445,6.594914746135835,2
6225979,0.597895,0.597898,0.5979,1.0,185,0.1193926736786162,1.0,0.9,0.1114665464983238,0.9,0.9,16.09,0.62,57,0.0423440756542752,2.2,1.2,0.0416017532677756,2.3,1.2,16.13,0.44,1.672533919691484,1.7391239196919202,15.01726986024101,0.1059168720890532,5.493565020467417,1.6725221180943504,1.6761971180943744,272.10884353563233,0.0640187975680565,9.722514962382842,1
6231902,0.60195,0.601954,0.602,1.0,217,0.0524121467775919,3.0,1.4,0.1962825418348106,39.2,3.8,14.51,0.51,63,0.0304033767826884,1.6,1.1,0.0448694730969461,3.7,1.6,14.44,0.4,1.6612677778030245,1.7316577778034854,14.206563432212656,0.1222754168052145,6.3191903568744,1.661206776574229,1.6640967765742485,346.0207612434079,0.0996998278980873,13.33982417148056,1
6246025,0.499343,0.518974,0.5092,1.0393,225,0.0011133396637956,50.9,5.9,0.6842573884949061,53.1,6.4,15.16,191.69,122,0.0630798545772666,22.6,2.8,0.383544251779721,152.0,11.9,14.94,0.52,2.0026327851204293,2.0137477851205023,89.9685110205514,0.0478000162291884,4.787549953754586,1.9268140736357136,1.9647440736359625,26.36435539133796,0.0322516235813876,8.654996983088834,1
6248770,0.486017,0.48602,0.486,1.0,516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0575397944859155,2.0940947944861548,27.35603884539611,0.0505060755598843,13.926647298591856,2.0025748740123728,2.030124874012553,36.297640653120325,0.0626799368524885,4.409077746689047,1
6252703,0.370676,0.370707,0.3707,1.0001,472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.697775018453856,2.7316400184525733,29.529012255657985,0.031655771290882,17.08811065059378,2.697545278709823,2.7412002787081704,22.90688351936451,0.0433356286592612,5.809779361456336,2
6266717,0.591495,0.59149,0.5915,1.0,541,0.0394260332665176,2.5,1.2,0.0398536329059497,3.0,1.2,15.01,0.67,45,0.021215389904755,1.7,1.0,0.0174671846232385,1.9,0.8,14.99,0.51,1.690630266426738,1.7245402664269602,29.489826009833347,0.0971824815140472,15.95679785031155,1.6906690046908148,1.6939440046908365,305.3435114483813,0.0438693611830471,4.662217628761856,1
6270279,0.472312,0.472313,0.4723,1.0,233,0.0500649875637711,14.0,1.7,0.0874828973925798,33.2,2.2,14.91,1.03,45,0.0372988376156121,7.5,2.2,0.0379167828689023,6.1,2.2,15.03,0.83,2.1172440005579247,2.15118400055664,29.46375957683729,0.0595613344905683,14.544739268491991,2.1172555480742705,2.174500548072104,17.46877456612556,0.0553851892774281,7.539257804143242,1
6276308,0.5228,0.522801,0.5228,1.0,512,0.0395573354681044,1.3,0.9,0.0395573354681044,1.3,0.9,15.61,1.06,44,0.02597697839287,2.2,1.3,0.0269601493519957,2.2,1.4,15.7,0.79,1.9127775535499207,1.9577625535502157,22.229632099443123,0.0783746461024689,16.405313873562342,2.005227072564712,2.008317072564732,323.624595467182,0.0042886422275155,0.6346019252084097,1
6277201,0.653542,0.653544,0.6535,1.0,530,0.1269270826944275,0.8,0.9,0.2343653349137671,2.4,1.3,16.06,0.35,44,0.0384871902302103,0.9,0.9,0.0424676817470565,1.2,0.9,15.96,0.33,1.5301234511475372,1.5640184511477593,29.50287653026844,0.0609065390548598,14.579452478896558,1.5301439488710142,1.5848839488713728,18.268176835832094,0.0836866450666419,6.0704102343154815,1
6284132,0.658712,0.6587,0.6587,1.0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5181148598308576,1.5547048598310973,27.329871549424677,0.1266645329996364,7.616239763957285,3.087809085128752,3.1151890851277155,36.523009497365145,0.0441940497024085,6.255741453766555,1
6290048,0.29379,0.29379,0.2938,1.0,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4037872555647044,3.440422255563317,27.29630135220029,0.0373208146802812,9.850355718441977,3.4037403396741523,3.524650339669575,8.27061450697095,0.0348499455266003,6.145719640693788,2
6290507,0.557553,0.965421,0.7615,1.7315,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7935504231679205,1.8302354231681608,27.25909772368676,0.0932687964877101,5.452051649427602,1.7935704197193492,1.8522854197197336,17.031422975278016,0.0693651549349353,5.640704475675827,1
6290968,0.61344,0.613432,0.6134,1.0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.630150963095213,1.6566609630953866,37.72161448485284,0.0962946709864882,6.548620726953535,2.0034026563680927,2.0185076563681914,66.20324395852126,0.0541709481597799,4.374562290681474,1
6296545,0.637064,0.0,0.3185,0.0,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5697016745613144,1.638791674561767,14.473874656150656,0.0604519921900692,4.571525404085541,0.0,0.0,0.0,0.0,0.0,1
6299726,0.611684,0.611696,0.6117,1.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6348306671207602,1.6844856671210855,20.138958815697286,0.0902108894445584,6.437668214964184,0.6324141619791019,0.6610941619792898,34.867503486521926,0.1791569250390366,2.2855978427335297,1
6311319,0.612472,0.612466,0.6125,1.0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6327286211567014,1.704573621157172,13.918853086414488,0.1344428080206795,3.622956394970672,1.6327297267884548,1.6479847267885548,65.55227794122902,0.0822619636057347,5.360946829697945,1
6346477,0.300808,0.300805,0.3008,1.0,603,0.043682628006145,1.5,1.0,0.1348266710848846,12.9,2.7,15.04,0.45,46,0.02464577014356,0.8,0.7,0.0292380623487916,0.7,0.8,15.11,0.34,3.324377815582523,3.3583128155812383,29.468100782020265,0.0324908027938768,30.44552735144176,3.324420237062785,3.3306652370625485,160.12810248804766,0.0222219018763695,5.8277744914735,2
6375464,0.684105,0.684091,0.6841,1.0,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4617642494764906,1.4956742494767128,29.489826009833347,0.0710460818908512,13.550910123014573,0.0,0.0,0.0,0.0,0.0,1
6429965,0.532698,0.532696,0.5327,1.0,346,0.0378531120517195,4.2,1.4,0.0399531760207063,5.6,1.4,14.78,0.93,101,0.0236216144849912,3.6,1.6,0.0197927613473123,3.3,1.3,14.85,0.8,1.8772366718981632,1.9399616718985744,15.942606616077304,0.0957055020527114,10.186809265549588,1.8772442428553533,1.9400092428557645,15.932446427044512,0.0512328843871147,7.686469909410051,1
6445513,0.546549,0.45939,0.503,0.8405,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8296624718805905,1.8928424718810044,15.827793605467692,0.1110604424246708,6.061900926748614,0.0,0.0,0.0,0.0,0.0,1
6449103,0.499284,0.502331,0.5008,1.0061,295,0.0257790847857319,379.4,17.1,0.34296474875981,249.8,12.8,14.51,12.01,64,0.0336541257417299,7.2,1.8,0.2166564779816059,126.1,10.0,14.43,0.7,2.0028662305312404,2.014541230531317,85.65310492449078,0.1228005414445253,15.984734367880032,2.0030329447907294,2.015282944790809,81.63265306069266,0.0965000000458335,14.467002200591777,1
6457808,0.653239,0.653269,0.6533,1.0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5308322859786574,1.5647472859788796,29.485478401693904,0.075257900794764,7.279861073342276,0.0,0.0,0.0,0.0,0.0,1
6553731,0.591983,0.591941,0.592,0.9999,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.689239051417336,1.7190590514175312,33.53454057657441,0.099204916201756,7.779640031441225,0.0,0.0,0.0,0.0,0.0,1
6570390,0.559633,0.559645,0.5596,1.0,281,0.0936820150663741,2.0,1.1,0.1436697162815793,5.5,1.4,15.79,0.68,71,0.0350156913466945,2.0,1.3,0.0989997176592385,39.7,3.0,15.85,0.54,1.7868865697898109,1.8574865697902732,14.164305948915706,0.0372121824875835,5.4261165222109975,1.7868583695523532,1.7897833695523724,341.8803418781022,0.0438418262327143,9.90068532396791,1
6572432,0.693674,0.693642,0.6937,1.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4416000360320924,1.508250036032529,15.00375093763614,0.1245847714185628,4.271365550510193,0.0,0.0,0.0,0.0,0.0,1
6582265,0.691751,0.691745,0.6917,1.0,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456075198597476,1.47955251985997,29.459419649239912,0.0668462581001019,7.46115341208746,2.0050876563681035,2.0555926563684346,19.80001979989,0.0714661660669617,4.9294236667947615,1
6600478,0.277076,0.527375,0.4022,1.9034,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.609124406243649,3.710689406239804,9.845911485628491,0.018265262042488,14.590828221783744,0.0,0.0,0.0,0.0,0.0,2
6605301,0.343662,0.343645,0.3437,1.0,221,0.1188642508512174,2.5,1.2,0.7518014307872664,15.4,4.1,15.52,0.39,58,0.086212800820579,5.2,2.0,0.1001499945754323,8.2,2.6,15.54,0.3,2.9098323412312217,2.980312341228553,14.188422247983226,0.0483355616888336,13.149370800507064,1.45485393499417,1.495738934994438,24.45884798809952,0.0574726469887754,7.017105089313492,2
6611209,0.285336,0.28533,0.2853,1.0,210,0.1887675980005976,1.7,1.1,0.5284167936378475,4.7,2.1,15.86,0.29,123,0.1177412848963588,3.7,2.0,0.1879890746524691,13.4,3.1,15.93,0.22,3.5046428792679785,3.572407879265413,14.756880396043057,0.0248103119145806,10.828076917141376,3.504709827857241,3.5078298278571234,320.5128205249544,0.0161750573986412,10.562563888732033,2
6617372,0.554026,0.554007,0.554,1.0,219,0.1546413633802303,1.2,1.1,0.2056647469614849,1.8,1.3,16.41,0.63,63,0.0766479650082253,8.4,2.5,0.0709798882659352,9.0,2.3,16.42,0.52,1.8049685431608624,1.870873543161294,15.17335558748879,0.0301071915041431,4.630745095424293,1.8050443616410563,1.8079443616410755,344.8275862046375,0.0640442352512018,10.556666375411764,1
6617944,0.999805,0.487506,0.7437,0.4876,183,0.0092193324402904,10.3,2.7,0.8854981067171901,11.2,2.9,5.66,26.16,63,0.1245554548987808,36.6,5.5,0.3386141845395636,157.1,12.7,16.04,0.61,1.000194828137304,1.0256048281374706,39.354584808872445,0.160479993337063,8.883185669531285,2.051246785772865,2.080356785773056,34.35245620039329,0.0437992608835973,7.082398600621681,1
6620225,0.557418,0.35319,0.4553,0.6336,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7939843264877773,1.8401043264880796,21.682567215816324,0.1384029211282212,7.595633248465512,0.0,0.0,0.0,0.0,0.0,1
6621105,0.637914,0.637904,0.6379,1.0,213,0.1365967040731102,1.7,1.3,0.1350698223388922,2.0,1.3,16.17,0.93,61,0.0483506393672997,7.5,2.0,0.0463039649998763,7.4,2.1,16.2,0.6,1.5676093872886054,1.5975743872888015,33.37226764536789,0.0987868424778838,6.9749898935393295,1.5676188695364892,1.6120538695367803,22.504782266084145,0.0435229484586055,8.710714224535543,1
6622123,0.499381,0.522761,0.5111,1.0468,183,0.1019369242722424,13.2,2.8,0.4968758094434191,12.5,3.6,16.23,2.82,63,0.0397802531286395,28.3,2.2,0.4754463112446628,192.6,13.4,15.93,0.74,2.002477296748463,2.006117296748487,274.72527472347497,0.0491242293457494,3.384305814003773,2.002848503035728,2.0064985030357523,273.97260273789783,0.0093866529523523,3.902172547567549,1
6629991,0.594229,0.594217,0.5942,1.0,232,0.0776495058687988,5.5,1.4,0.111255442024164,9.0,2.0,15.27,0.8,62,0.06665556492129,17.8,2.7,0.0687977535969326,22.6,2.7,15.41,0.49,1.6828537891620905,1.6859837891621108,319.4888178892808,0.0812061830626668,5.732988836991338,1.682858985890631,1.7031589858907643,49.26108374351964,0.0454284176634687,7.09093142383577,1
6649325,0.603153,0.603157,0.6032,1.0,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6579543543516957,1.6917893543519171,29.55519432520907,0.0534696889363524,13.593275943702468,2.0034026563680927,2.0876726563686447,11.866619200112126,0.07765183213227,3.4928879629851903,1
